user_id,skill_name,type,activityId,correct,attempt_count,successRate,sequence,visited_At,completed_At,duration
norway22113,Strings,Challenges,JCharAt2,-1,6,0.17,"0,0,0,0,0,1",2023-03-17 12:06:47.398,2023-03-17 12:07:16.998,29.6
norway22115,ArrayLists,Challenges,JVocabulary2,0,3,0.33,"0,0,1",2023-03-17 12:14:46.891,2023-03-17 12:15:21.076,34.185
norway22115,ArrayLists,Challenges,JVocabulary2,-1,3,0.33,"0,0,1",2023-03-17 12:14:46.892,2023-03-17 12:15:21.077,34.185
norway22113,Boolean Expressions,Challenges,JFailCourse2,1,1,1,1,2023-03-17 12:20:21.556,2023-03-17 12:20:29.337,7.781
norway22113,Boolean Expressions,Challenges,JPhoneAge2,0,4,0.25,"0,0,0,1",2023-03-17 12:21:00.555,2023-03-17 12:21:19.95,19.395
norway22113,Boolean Expressions,Challenges,JFailCourse3,0,4,0.25,"0,0,0,1",2023-03-17 12:21:22.062,2023-03-17 12:21:36.881,14.819
norway22113,Boolean Expressions,Challenges,JRentCar2,0,3,0.33,"0,0,1",2023-03-17 12:21:37.688,2023-03-17 12:21:52.877,15.189
norway22113,Boolean Expressions,Challenges,JRentCar3,0,5,0.2,"0,0,0,0,1",2023-03-17 12:21:55.416,2023-03-17 12:22:21.965,26.549
norway22113,Boolean Expressions,Challenges,JBooleanDryHot2,1,1,1,1,2023-03-17 12:22:22.522,2023-03-17 12:22:30.441,7.919
norway22113,Boolean Expressions,Challenges,JBooleanDryHot3,0,5,0.2,"0,0,0,0,1",2023-03-17 12:22:30.893,2023-03-17 12:24:37.852,126.959
norway22113,Boolean Expressions,Challenges,JBooleanDryHot4,0,4,0.25,"0,0,0,1",2023-03-17 12:24:39.304,2023-03-17 12:25:01,21.696
norway22102,Variables and Operations,Challenges,PythagoreanTheorem2,0,5,0.2,"0,0,0,0,1",2023-03-17 12:24:57.34,2023-03-17 12:26:16.158,78.818
norway22102,Variables and Operations,Challenges,PythagoreanTheorem2,-1,5,0.2,"0,0,0,0,1",2023-03-17 12:24:57.35,2023-03-17 12:26:16.158,78.808
norway22113,Boolean Expressions,Challenges,JThreeBoolean2,0,4,0.25,"0,0,0,1",2023-03-17 12:27:24.16,2023-03-17 12:27:45.263,21.103
norway22113,Boolean Expressions,Challenges,JThreeBoolean3,0,5,0.2,"0,0,0,0,1",2023-03-17 12:27:45.748,2023-03-17 12:28:06.766,21.018
norway22113,Boolean Expressions,Challenges,JThreeBoolean3,-1,5,0.2,"0,0,0,0,1",2023-03-17 12:27:45.749,2023-03-17 12:28:06.767,21.018
norway22115,Boolean Expressions,Challenges,JPhoneAge2,0,2,0.5,"0,1",2023-03-17 12:32:14.429,2023-03-17 12:32:22.718,8.289
norway22115,Boolean Expressions,Challenges,JFailCourse2,0,4,0.25,"0,0,0,1",2023-03-17 12:32:23.101,2023-03-17 12:32:50.258,27.157
norway22115,Boolean Expressions,Challenges,JFailCourse3,0,4,0.25,"0,0,0,1",2023-03-17 12:32:50.417,2023-03-17 12:33:05.99,15.573
norway22115,Boolean Expressions,Challenges,JRentCar2,0,2,0.5,"0,1",2023-03-17 12:33:05.81,2023-03-17 12:33:16.388,10.578
norway22115,Boolean Expressions,Challenges,JRentCar3,0,4,0.25,"0,0,0,1",2023-03-17 12:33:16.655,2023-03-17 12:33:36.83,20.175
norway22115,Boolean Expressions,Challenges,JBooleanDryHot2,1,1,1,1,2023-03-17 12:33:37.222,2023-03-17 12:33:43.76,6.538
norway22115,Boolean Expressions,Challenges,JBooleanDryHot3,0,2,0.5,"0,1",2023-03-17 12:33:43.231,2023-03-17 12:33:51.746,8.515
norway22115,Boolean Expressions,Challenges,JBooleanDryHot4,0,2,0.5,"0,1",2023-03-17 12:33:52.377,2023-03-17 12:34:01.096,8.719
norway22115,Boolean Expressions,Challenges,JThreeBoolean2,1,1,1,1,2023-03-17 12:34:01.16,2023-03-17 12:34:07.809,6.649
norway22115,Boolean Expressions,Challenges,JThreeBoolean3,0,4,0.25,"0,0,0,1",2023-03-17 12:34:08.277,2023-03-17 12:34:21.746,13.469
norway22115,Boolean Expressions,Challenges,JThreeBoolean3,-1,4,0.25,"0,0,0,1",2023-03-17 12:34:08.278,2023-03-17 12:34:21.747,13.469
norway22114,Variables and Operations,Challenges,JDecInc3,1,1,1,1,2023-03-17 12:58:58.249,2023-03-17 14:05:51.657,4013.408
norway22115,If-Else,Challenges,ifElseOddEven,1,1,1,1,2023-03-17 13:01:48.994,2023-03-17 13:01:55.072,6.078
norway22115,If-Else,Challenges,JIfElseIfGrade2,0,5,0.2,"0,0,0,0,1",2023-03-17 13:03:47.929,2023-03-17 13:04:07.737,19.808
norway22115,If-Else,Challenges,JNestedIfTemperature2,0,2,0.5,"0,1",2023-03-17 13:04:07.836,2023-03-17 13:04:17.479,9.643
norway22115,If-Else,Challenges,JNestedIfMaxOfThree,0,3,0.33,"0,0,1",2023-03-17 13:04:17.8,2023-03-17 13:04:28.59,10.79
norway22115,If-Else,Challenges,JNestedIfMaxOfThree,-1,3,0.33,"0,0,1",2023-03-17 13:04:17.9,2023-03-17 13:04:28.60,10.7
norway22113,If-Else,Challenges,ifElseOddEven,0,4,0.25,"0,0,0,1",2023-03-17 13:26:18.302,2023-03-17 13:26:56.549,38.247
norway22113,If-Else,Challenges,JIfElseWages2,0,7,0.14,"0,0,0,0,0,0,1",2023-03-17 13:26:56.585,2023-03-17 13:27:19.592,23.007
norway22113,If-Else,Challenges,JIfElseIfGrade2,0,3,0.33,"0,0,1",2023-03-17 13:27:19.669,2023-03-17 13:27:49.593,29.924
norway22113,If-Else,Challenges,JNestedIfTemperature2,0,4,0.25,"0,0,0,1",2023-03-17 13:27:49.695,2023-03-17 13:28:02.414,12.719
norway22113,If-Else,Challenges,JNestedIfMaxOfThree,0,2,0.5,"0,1",2023-03-17 13:28:02.351,2023-03-17 13:28:09.071,6.72
norway22113,If-Else,Challenges,JNestedIfMaxOfThree,-1,2,0.5,"0,1",2023-03-17 13:28:02.352,2023-03-17 13:28:09.072,6.72
norway22113,While Loops,Challenges,JInput3,0,5,0.2,"0,0,0,0,1",2023-03-17 13:32:17.194,2023-03-17 13:33:31.818,74.624
norway22113,While Loops,Challenges,JLargestDivisor,1,1,1,1,2023-03-17 13:32:44.947,2023-03-17 13:32:51.746,6.799
norway22113,While Loops,Challenges,JInput2,0,5,0.2,"0,0,0,0,1",2023-03-17 13:32:51.496,2023-03-17 13:33:04.482,12.986
norway22113,While Loops,Challenges,JInput4,0,3,0.33,"0,0,1",2023-03-17 13:33:31.791,2023-03-17 13:33:40.369,8.578
norway22113,While Loops,Challenges,JAverageEvenNums,0,10,0.1,"0,0,0,0,0,0,0,0,0,1",2023-03-17 13:33:48.292,2023-03-17 13:34:19.089,30.797
norway22113,While Loops,Challenges,JAverageDouble,0,20,0.05,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",2023-03-17 13:34:21.309,2023-03-17 13:35:12.929,51.62
norway22113,While Loops,Challenges,JAdjacentConsecutives,0,3,0.33,"0,0,1",2023-03-17 13:35:13.992,2023-03-17 13:35:24.779,10.787
norway22113,While Loops,Challenges,JAdjacentGreater,0,10,0.1,"0,0,0,0,0,0,0,0,0,1",2023-03-17 13:35:33.485,2023-03-17 13:36:02.353,28.868
norway22113,While Loops,Challenges,JSumDigits,1,1,1,1,2023-03-17 13:36:08.941,2023-03-17 13:36:14.594,5.653
norway22113,While Loops,Challenges,JReverseNumber,1,1,1,1,2023-03-17 13:36:14.736,2023-03-17 13:36:21.151,6.415
norway22113,While Loops,Challenges,JWinPercentageInput,0,2,0.5,"0,1",2023-03-17 13:36:19.163,2023-03-17 13:36:25.65,6.487
norway22113,While Loops,Challenges,JWinPercentageWonEqual,0,8,0.12,"0,0,0,0,0,0,0,1",2023-03-17 13:36:25.719,2023-03-17 13:36:51.186,25.467
norway22113,While Loops,Challenges,JWinPercentageWonEqual,-1,8,0.12,"0,0,0,0,0,0,0,1",2023-03-17 13:36:25.720,2023-03-17 13:36:51.187,25.467
norway22115,While Loops,Challenges,JLargestDivisor,0,4,0.25,"0,0,0,1",2023-03-17 13:54:56.372,2023-03-17 13:55:15.923,19.551
norway22115,While Loops,Challenges,JInput2,0,3,0.33,"0,0,1",2023-03-17 13:55:15.065,2023-03-17 13:55:25.929,10.864
norway22115,While Loops,Challenges,JInput3,0,4,0.25,"0,0,0,1",2023-03-17 13:55:26.246,2023-03-17 13:55:40.807,14.561
norway22115,While Loops,Challenges,JInput4,0,4,0.25,"0,0,0,1",2023-03-17 13:55:40.797,2023-03-17 13:55:55.59,14.793
norway22115,While Loops,Challenges,JAverageEvenNums,0,6,0.17,"0,0,0,0,0,1",2023-03-17 13:56:22.716,2023-03-17 13:58:43.94,141.224
norway22115,While Loops,Challenges,JAverageDouble,0,9,0.11,"0,0,0,0,0,0,0,0,1",2023-03-17 13:58:44.251,2023-03-17 13:59:53.573,69.322
norway22115,While Loops,Challenges,JAdjacentConsecutives,0,3,0.33,"0,0,1",2023-03-17 13:59:54.018,2023-03-17 14:00:12.75,18.732
norway22115,While Loops,Challenges,JAdjacentGreater,0,3,0.33,"0,0,1",2023-03-17 14:00:13.202,2023-03-17 14:00:37.092,23.89
norway22115,While Loops,Challenges,JSumDigits,0,3,0.33,"0,0,1",2023-03-17 14:00:37.567,2023-03-17 14:01:05.618,28.051
norway22115,While Loops,Challenges,JReverseNumber,0,4,0.25,"0,0,0,1",2023-03-17 14:01:06.036,2023-03-17 14:01:34.431,28.395
norway22115,While Loops,Challenges,JWinPercentageInput,1,1,1,1,2023-03-17 14:01:34.701,2023-03-17 14:01:44.975,10.274
norway22115,While Loops,Challenges,JWinPercentageWonEqual,0,7,0.14,"0,0,0,0,0,0,1",2023-03-17 14:01:45.272,2023-03-17 14:02:20.412,35.14
norway22115,While Loops,Challenges,JWinPercentageWonEqual,-1,7,0.14,"0,0,0,0,0,0,1",2023-03-17 14:01:45.273,2023-03-17 14:02:20.413,35.14
norway22114,Variables and Operations,Challenges,FahrenheitToCelsius,1,1,1,1,2023-03-17 14:13:07.998,2023-03-17 14:23:19.104,611.106
norway22114,Variables and Operations,Challenges,DisplayTime2,0,6,0.33,"0,0,0,0,1,1",2023-03-17 14:23:27.761,2023-03-17 14:46:57.806,1410.045
norway22115,Nested Loops,Challenges,JStars2,0,2,0.5,"0,1",2023-03-17 14:29:53.995,2023-03-17 14:30:02.723,8.728
norway22115,Nested Loops,Challenges,JRepeatedSequence2,0,4,0.25,"0,0,0,1",2023-03-17 14:30:02.932,2023-03-17 14:30:15.772,12.84
norway22115,Nested Loops,Challenges,JRepeatedSequence2,-1,4,0.25,"0,0,0,1",2023-03-17 14:30:02.933,2023-03-17 14:30:15.773,12.84
norway22115,Exception handling,Challenges,JCheckAge2,0,5,0.2,"0,0,0,0,1",2023-03-17 14:30:28.883,2023-03-17 14:31:15.31,46.427
norway22115,Exception handling,Challenges,JCheckProductCode2,0,2,0.5,"0,1",2023-03-17 14:31:16.408,2023-03-17 14:31:31.224,14.816
norway22115,Exception handling,Challenges,JCheckProductCode2,-1,2,0.5,"0,1",2023-03-17 14:31:16.409,2023-03-17 14:31:31.225,14.816
norway22115,File processing,Challenges,JWorkHours2,0,4,0.25,"0,0,0,1",2023-03-17 14:31:39.069,2023-03-17 14:33:05.064,85.995
norway22115,File processing,Challenges,JInputStat2,0,4,0.25,"0,0,0,1",2023-03-17 14:33:03.915,2023-03-17 14:33:36.441,32.526
norway22115,File processing,Challenges,JInputStat2,-1,4,0.25,"0,0,0,1",2023-03-17 14:33:03.916,2023-03-17 14:33:36.442,32.526
norway22115,Inheritance,Challenges,AnimalTester2,0,5,0.2,"0,0,0,0,1",2023-03-17 14:33:48.402,2023-03-17 14:34:21.62,33.218
norway22115,Inheritance,Challenges,InheritancePointTester2,0,4,0.25,"0,0,0,1",2023-03-17 14:34:20.611,2023-03-17 14:34:44.028,23.417
norway22115,Inheritance,Challenges,InheritancePointTester2,-1,4,0.25,"0,0,0,1",2023-03-17 14:34:20.612,2023-03-17 14:34:44.029,23.417
norway22115,For Loops,Challenges,JForOne2,0,3,0.33,"0,0,1",2023-03-17 14:35:15.217,2023-03-17 14:35:27.152,11.935
norway22115,For Loops,Challenges,JForTwo2,0,2,0.5,"0,1",2023-03-17 14:35:27.971,2023-03-17 14:35:35.291,7.32
norway22115,For Loops,Challenges,JForThree2,0,4,0.25,"0,0,0,1",2023-03-17 14:35:36.773,2023-03-17 14:35:59.307,22.534
norway22115,For Loops,Challenges,JWriteSquaresOdd,1,1,1,1,2023-03-17 14:35:58.404,2023-03-17 14:36:04.352,5.948
norway22115,For Loops,Challenges,JWriteSquaresRange,0,2,0.5,"0,1",2023-03-17 14:36:03.269,2023-03-17 14:36:11.446,8.177
norway22115,For Loops,Challenges,JWriteSquaresRange,-1,2,0.5,"0,1",2023-03-17 14:36:03.270,2023-03-17 14:36:11.447,8.177
norway22115,Arrays,Challenges,JArrayBasic2,1,1,1,1,2023-03-17 14:36:27.134,2023-03-17 14:36:32.855,5.721
norway22115,Arrays,Challenges,JArrayBasic3,0,7,0.14,"0,0,0,0,0,0,1",2023-03-17 14:36:33.353,2023-03-17 14:37:13.407,40.054
norway22115,Arrays,Challenges,JArrayFillUserInput,1,1,1,1,2023-03-17 14:37:13.466,2023-03-17 14:37:18.222,4.756
norway22115,Arrays,Challenges,JArraySwapAdjacentElements,0,7,0.14,"0,0,0,0,0,0,1",2023-03-17 14:37:18.723,2023-03-17 14:37:54.711,35.988
norway22115,Arrays,Challenges,JAverageArrayElements,0,4,0.25,"0,0,0,1",2023-03-17 14:37:55.213,2023-03-17 14:38:09.667,14.454
norway22115,Arrays,Challenges,JArrayMin,0,5,0.2,"0,0,0,0,1",2023-03-17 14:38:09.611,2023-03-17 14:38:34.915,25.304
norway22115,Arrays,Challenges,JTemperatureListDaysAboveThreshold,0,5,0.2,"0,0,0,0,1",2023-03-17 14:38:35.194,2023-03-17 14:39:46.884,71.69
norway22115,Arrays,Challenges,JArrayRotateLeftTwice,0,9,0.11,"0,0,0,0,0,0,0,0,1",2023-03-17 14:39:46.71,2023-03-17 14:41:21.466,94.756
norway22115,Arrays,Challenges,JArrayRotateRight,0,8,0.12,"0,0,0,0,0,0,0,1",2023-03-17 14:41:20.759,2023-03-17 14:42:20.755,59.996
norway22115,Arrays,Challenges,JArrayRotateRightTwice,0,15,0.07,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",2023-03-17 14:42:21.419,2023-03-17 14:43:13.511,52.092
norway22115,Arrays,Challenges,JSearchArrayTotalCounts,0,10,0.1,"0,0,0,0,0,0,0,0,0,1",2023-03-17 14:43:13.186,2023-03-17 14:44:43.754,90.568
norway22115,Arrays,Challenges,JSearchArrayCountsEach,0,5,0.2,"0,0,0,0,1",2023-03-17 14:44:43.32,2023-03-17 14:45:07.305,23.985
norway22115,Arrays,Challenges,JSearchArrayCountsEach,-1,5,0.2,"0,0,0,0,1",2023-03-17 14:44:43.33,2023-03-17 14:45:07.306,23.976
norway22115,Two-Dimensional Arrays,Challenges,JArrays2dBasic2,1,1,1,1,2023-03-17 14:45:23.147,2023-03-17 14:45:30.17,7.023
norway22115,Two-Dimensional Arrays,Challenges,JArrays2dBasic3,0,2,0.5,"0,1",2023-03-17 14:45:30.23,2023-03-17 14:45:39.147,8.917
norway22115,Two-Dimensional Arrays,Challenges,JPrintMedalsRowColumnTotal,0,7,0.14,"0,0,0,0,0,0,1",2023-03-17 14:45:38.938,2023-03-17 14:46:04.366,25.428
norway22115,Two-Dimensional Arrays,Challenges,JSodaSurverySodaAvg,0,6,0.17,"0,0,0,0,0,1",2023-03-17 14:46:04.438,2023-03-17 14:47:29.956,85.518
norway22114,Variables and Operations,Challenges,VendingMachine2,1,1,1,1,2023-03-17 14:47:08.236,#N/A,0
norway22115,Two-Dimensional Arrays,Challenges,JSodaSurverySodaRespondentAvg,0,3,0.33,"0,0,1",2023-03-17 14:47:28.477,2023-03-17 14:47:41.494,13.017
norway22115,Two-Dimensional Arrays,Challenges,JSodaSurverySodaRespondentAvg,-1,3,0.33,"0,0,1",2023-03-17 14:47:28.478,2023-03-17 14:47:41.495,13.017
norway22114,Variables and Operations,Challenges,BmiCalculator2,1,1,1,1,2023-03-17 15:04:23.966,#N/A,0
norway22105,Variables and Operations,Challenges,PythagoreanTheorem2,1,1,1,1,2023-03-17 15:05:11.211,2023-03-17 15:07:26.044,134.833
norway22105,Variables and Operations,Challenges,JDecInc2,0,6,0.17,"0,0,0,0,0,1",2023-03-17 15:08:00.05,2023-03-17 15:13:00.911,300.861
norway22105,Variables and Operations,Challenges,JDecInc3,0,2,0.5,"0,1",2023-03-17 15:13:03.375,2023-03-17 15:14:55.89,112.515
norway22105,Variables and Operations,Challenges,FahrenheitToCelsius,0,3,0.33,"0,0,1",2023-03-17 15:15:28.045,2023-03-17 15:16:41.188,73.143
norway22105,Variables and Operations,Challenges,DisplayTime2,0,4,0.25,"0,0,0,1",2023-03-17 15:17:06.656,2023-03-17 15:19:29.647,142.991
norway22105,Variables and Operations,Challenges,VendingMachine2,0,3,0.33,"0,0,1",2023-03-17 15:19:40.504,2023-03-17 15:20:46.994,66.49
norway22105,Variables and Operations,Challenges,BmiCalculator2,0,4,0.25,"0,0,0,1",2023-03-17 15:20:56.516,2023-03-17 15:22:30.511,93.995
norway22105,Variables and Operations,Challenges,BmiCalculator2,-1,4,0.25,"0,0,0,1",2023-03-17 15:20:56.517,2023-03-17 15:22:30.511,93.994
norway22114,Variables and Operations,Challenges,PythagoreanTheorem2,0,6,0.17,"0,0,0,0,0,1",2023-03-17 15:50:44.604,2023-03-20 14:28:06.032,254241.428
norway22114,Variables and Operations,Challenges,PythagoreanTheorem2,-1,6,0.17,"0,0,0,0,0,1",2023-03-17 15:50:44.605,2023-03-20 14:28:06.033,254241.428
norway22103,Variables and Operations,Challenges,JDecInc2,0,3,0.33,"0,0,1",2023-03-17 20:12:34.94,2023-03-17 20:20:48.589,493.649
norway22108,If-Else,Challenges,ifElseOddEven,1,1,1,1,2023-03-17 20:13:06.559,2023-03-17 20:14:11.007,64.448
norway22108,If-Else,Challenges,JIfElseWages2,0,9,0.11,"0,0,0,0,0,0,0,0,1",2023-03-17 20:14:12.181,2023-03-17 21:09:38.238,3326.057
norway22103,Variables and Operations,Challenges,JDecInc3,0,2,0.5,"0,1",2023-03-17 20:20:51.265,2023-03-17 20:22:18.154,86.889
norway22108,If-Else,Challenges,JIfElseIfGrade2,1,1,1,1,2023-03-17 20:22:23.221,2023-03-17 20:23:22.452,59.231
norway22103,Variables and Operations,Challenges,DisplayTime2,0,5,0.2,"0,0,0,0,1",2023-03-17 20:22:34.206,2023-03-17 20:31:04.451,510.245
norway22103,Variables and Operations,Challenges,BmiCalculator2,0,5,0.2,"0,0,0,0,1",2023-03-17 20:22:43.128,2023-03-17 20:23:59.116,75.988
norway22108,If-Else,Challenges,JNestedIfTemperature2,1,1,1,1,2023-03-17 20:23:25.122,2023-03-17 20:29:03.333,338.211
norway22103,Variables and Operations,Challenges,FahrenheitToCelsius,0,2,0.5,"0,1",2023-03-17 20:24:01.564,2023-03-17 20:27:02.873,181.309
norway22103,Variables and Operations,Challenges,FahrenheitToCelsius,-1,2,0.5,"0,1",2023-03-17 20:24:01.565,2023-03-17 20:27:02.873,181.308
norway22108,If-Else,Challenges,JNestedIfMaxOfThree,0,2,0.5,"0,1",2023-03-17 20:29:02.991,2023-03-17 21:05:00.502,2157.511
norway22103,Boolean Expressions,Challenges,JPhoneAge2,0,7,0.14,"0,0,0,0,0,0,1",2023-03-17 20:36:11.849,2023-03-17 20:37:50.981,99.132
norway22103,Boolean Expressions,Challenges,JThreeBoolean3,1,1,1,1,2023-03-17 20:37:55.169,2023-03-17 20:38:07.205,12.036
norway22103,Boolean Expressions,Challenges,JFailCourse2,1,1,1,1,2023-03-17 20:38:21.615,2023-03-17 20:38:57.756,36.141
norway22103,Boolean Expressions,Challenges,JFailCourse2,-1,1,1,1,2023-03-17 20:38:21.616,2023-03-17 20:38:57.756,36.14
norway22114,Strings,Challenges,Initials2,0,3,0.33,"0,0,1",2023-03-17 22:54:30.016,2023-03-17 22:56:07.692,97.676
norway22114,Strings,Challenges,Initials3,1,1,1,1,2023-03-17 22:56:08.09,2023-03-17 22:57:20.979,72.889
norway22114,Strings,Challenges,StringAddition2,0,5,0.2,"0,0,0,0,1",2023-03-17 22:57:21.566,2023-03-17 23:00:35.117,193.551
norway22114,Strings,Challenges,JEscapeChar2,1,1,1,1,2023-03-17 23:00:34.803,2023-03-17 23:20:37.344,1202.541
norway22114,Strings,Challenges,JEscapeChar3,0,4,0.25,"0,0,0,1",2023-03-17 23:01:21.093,#N/A,0
norway22114,Strings,Challenges,JStringEqual2,1,1,1,1,2023-03-17 23:01:25.957,2023-03-17 23:15:27.539,841.582
norway22114,Strings,Challenges,JCharAt2,1,1,1,1,2023-03-17 23:15:26.445,2023-03-17 23:16:11.235,44.79
norway22114,Strings,Challenges,JCharAt2,-1,1,1,1,2023-03-17 23:15:26.446,2023-03-17 23:16:11.236,44.79
norway22114,Objects and Classes,Challenges,PointTester2,0,2,0.5,"0,1",2023-03-18 09:13:25.388,2023-03-18 09:20:01.69,396.302
