user_id,correct,correct_predictions,state_predictions
norway22144,0,0.33358880346078595,0.33447071280715424
norway22144,1,0.2882445755838591,0.28900405865570994
norway22144,0,0.33358670833085,0.3344686120205126
norway22144,0,0.28824457500954814,0.2890040580798484
norway22144,0,0.2882329377815644,0.28899238943215516
norway22144,0,0.28823293498514124,0.28899238662818183
norway22145,1,0.9973260460720832,1.0
norway22145,0,0.33358880346078595,0.33447071280715424
norway22145,1,0.2882445755838591,0.28900405865570994
norway22145,1,0.33358670833085,0.3344686120205126
norway22145,0,0.3335871088702039,0.33446901364129494
norway22145,1,0.28824457511934265,0.28900405818993935
norway22145,1,0.3335867083308452,0.33446861202050776
norway22148,0,1.870680998590449e-05,7.972362822722021e-57
norway22148,0,0.2881836394383598,0.28894295798683856
norway22148,0,0.2882329231397748,0.28899237475083367
norway22149,0,1.870680998590449e-05,7.972362822722021e-57
norway22149,0,0.2881836394383598,0.28894295798683856
norway22149,0,0.2882329231397748,0.28899237475083367
norway22150,0,1.870680998590449e-05,7.972362822722021e-57
norway22150,0,0.2881836394383598,0.28894295798683856
norway22150,0,0.2882329231397748,0.28899237475083367
norway22150,0,0.2882329349816229,0.288992386624654
norway22150,1,0.28823293498446834,0.28899238662750715
norway22150,1,0.33358670821183994,0.33446861190118116
norway22150,0,0.33358710887020293,0.334469013641294
norway22152,0,1.870680998590449e-05,7.972362822722021e-57
norway22152,0,0.2881836394383598,0.28894295798683856
norway22152,1,0.2882329231397748,0.28899237475083367
norway22152,0,0.3335867082117189,0.33446861190105975
norway22152,0,0.28824457500951556,0.2890040580798157
norway22152,0,0.2882329377815644,0.28899238943215516
norway22152,1,0.28823293498514124,0.28899238662818183
norway22154,0,1.870680998590449e-05,7.972362822722021e-57
norway22154,0,0.2881836394383598,0.28894295798683856
norway22154,1,0.2882329231397748,0.28899237475083367
norway22154,1,0.3335867082117189,0.33446861190105975
norway22154,0,0.33358710887020293,0.334469013641294
norway22154,0,0.28824457511934265,0.28900405818993935
norway22154,0,0.2882329377815908,0.28899238943218164
norway22155,1,0.9973260460720832,1.0
norway22155,0,0.33358880346078595,0.33447071280715424
norway22155,0,0.2882445755838591,0.28900405865570994
norway22155,1,0.2882329377817024,0.28899238943229355
norway22155,0,0.33358670821186853,0.3344686119012098
norway22155,0,0.2882445750095156,0.2890040580798158
norway22155,1,0.2882329377815644,0.28899238943215516
norway22156,1,0.9973260460720832,1.0
norway22156,1,0.33358880346078595,0.33447071280715424
norway22156,1,0.33358710888619586,0.3344690136573301
norway22156,0,0.3335871088732613,0.33446901364436066
norway22156,1,0.2882445751193434,0.2890040581899401
norway22156,0,0.3335867083308452,0.33446861202050776
norway22158,0,1.870680998590449e-05,7.972362822722021e-57
norway22159,0,1.870680998590449e-05,7.972362822722021e-57
norway22159,0,0.2881836394383598,0.28894295798683856
norway22162,0,1.870680998590449e-05,7.972362822722021e-57
norway22162,0,0.2881836394383598,0.28894295798683856
norway22162,0,0.2882329231397748,0.28899237475083367
norway22165,0,1.870680998590449e-05,7.972362822722021e-57
norway22165,0,0.2881836394383598,0.28894295798683856
norway22165,1,0.2882329231397748,0.28899237475083367
norway22165,0,0.3335867082117189,0.33446861190105975
norway22165,1,0.28824457500951556,0.2890040580798157
norway22165,0,0.3335867083308441,0.33446861202050665
norway22165,1,0.28824457500954814,0.2890040580798484
norway22166,0,1.870680998590449e-05,7.972362822722021e-57
norway22166,0,0.2881836394383598,0.28894295798683856
norway22166,0,0.2882329231397748,0.28899237475083367
norway22166,0,0.2882329349816229,0.288992386624654
norway22166,0,0.28823293498446834,0.28899238662750715
norway22166,0,0.28823293498446906,0.28899238662750787
norway22166,1,0.28823293498446906,0.28899238662750787
norway22167,0,1.870680998590449e-05,7.972362822722021e-57
norway22167,0,0.2881836394383598,0.28894295798683856
norway22167,0,0.2882329231397748,0.28899237475083367
norway22167,0,0.2882329349816229,0.288992386624654
norway22167,0,0.28823293498446834,0.28899238662750715
norway22172,1,0.9973260460720832,1.0
norway22172,1,0.33358880346078595,0.33447071280715424
norway22173,0,1.870680998590449e-05,7.972362822722021e-57
norway22173,0,0.2881836394383598,0.28894295798683856
norway22173,1,0.2882329231397748,0.28899237475083367
norway22173,1,0.3335867082117189,0.33446861190105975
norway22173,0,0.33358710887020293,0.334469013641294
norway22173,0,0.28824457511934265,0.28900405818993935
norway22173,1,0.2882329377815908,0.28899238943218164
norway22178,0,1.870680998590449e-05,7.972362822722021e-57
norway22178,0,0.2881836394383598,0.28894295798683856
norway22178,0,0.2882329231397748,0.28899237475083367
norway22178,0,0.2882329349816229,0.288992386624654
norway22178,0,0.28823293498446834,0.28899238662750715
norway22178,0,0.28823293498446906,0.28899238662750787
norway22178,0,0.28823293498446906,0.28899238662750787
norway22179,0,1.870680998590449e-05,7.972362822722021e-57
norway22179,1,0.2881836394383598,0.28894295798683856
norway22179,0,0.3335867077077502,0.33446861139573036
