skill,param,class,value
Arrays,forgets,norway22114,0.0
Arrays,forgets,norway22115,0.0
Arrays,forgets,norway22117,0.0
Arrays,forgets,norway22125,0.0
Arrays,forgets,norway22126,0.0
Arrays,forgets,norway22128,0.0
Arrays,forgets,norway22130,0.0
Arrays,forgets,norway22133,0.0
Arrays,forgets,norway22134,0.0
Arrays,forgets,norway22135,0.0
Arrays,forgets,norway22139,0.0
Arrays,forgets,norway22141,0.0
Arrays,forgets,norway22142,0.0
Arrays,forgets,norway22159,0.0
Arrays,forgets,norway22160,0.0
Arrays,forgets,norway22161,0.0
Arrays,forgets,norway22162,0.0
Arrays,forgets,norway22172,0.0
Arrays,forgets,norway22173,0.0
Arrays,forgets,norway22178,0.0
Arrays,forgets,norway22179,0.0
Arrays,forgets,norway22182,0.0
If-Else,prior,default,0.01798464229841612
If-Else,learns,norway22101,8.478954505377753e-11
If-Else,learns,norway22102,8.861378142315492e-10
If-Else,learns,norway22107,5.673797000699619e-11
If-Else,learns,norway22108,7.58916913858858e-10
If-Else,learns,norway22109,1.6366143808522504e-10
If-Else,learns,norway22113,8.197324563156861e-11
If-Else,learns,norway22114,1.4884462171655272e-09
If-Else,learns,norway22115,7.689338089852257e-10
If-Else,learns,norway22117,8.484565650889664e-11
If-Else,learns,norway22118,5.444442458757483e-10
If-Else,learns,norway22120,1.158781051040176e-09
If-Else,learns,norway22121,7.695589450254505e-10
If-Else,learns,norway22126,1.9925424718964926e-09
If-Else,learns,norway22127,9.35455858327405e-10
If-Else,learns,norway22128,7.842170611453985e-10
If-Else,learns,norway22130,6.075874278825996e-10
If-Else,learns,norway22135,5.64900679463591e-10
If-Else,learns,norway22136,3.302530842728397e-10
If-Else,learns,norway22141,2.1790294543462777e-09
If-Else,learns,norway22142,8.861378142315492e-10
If-Else,learns,norway22144,1.5823108950615394e-10
If-Else,learns,norway22145,5.568178360298834e-10
If-Else,learns,norway22149,7.150363313197294e-10
If-Else,learns,norway22150,2.902225385820885e-10
If-Else,learns,norway22153,1.4715913604296545e-10
If-Else,learns,norway22154,1.702049966204964e-10
If-Else,learns,norway22158,5.888441686926857e-11
If-Else,learns,norway22159,3.80745214253669e-10
If-Else,learns,norway22160,6.936954778713402e-10
If-Else,learns,norway22161,2.122334022792499e-10
If-Else,learns,norway22165,1.4884462171655272e-09
If-Else,learns,norway22166,7.432874685519635e-10
If-Else,learns,norway22167,7.895697968384866e-10
If-Else,learns,norway22173,2.94996303914681e-10
If-Else,learns,norway22175,1.247040780422955e-10
If-Else,learns,norway22178,7.842170611453984e-10
If-Else,learns,norway22182,2.225087376991354e-10
If-Else,guesses,Challenges,0.4378157134892223
If-Else,guesses,Coding,0.18451576590583277
If-Else,slips,Challenges,0.36112783873663096
If-Else,slips,Coding,0.3521484115525836
If-Else,forgets,norway22101,0.0
If-Else,forgets,norway22102,0.0
If-Else,forgets,norway22107,0.0
If-Else,forgets,norway22108,0.0
If-Else,forgets,norway22109,0.0
If-Else,forgets,norway22113,0.0
If-Else,forgets,norway22114,0.0
If-Else,forgets,norway22115,0.0
If-Else,forgets,norway22117,0.0
If-Else,forgets,norway22118,0.0
If-Else,forgets,norway22120,0.0
If-Else,forgets,norway22121,0.0
If-Else,forgets,norway22126,0.0
If-Else,forgets,norway22127,0.0
If-Else,forgets,norway22128,0.0
If-Else,forgets,norway22130,0.0
If-Else,forgets,norway22135,0.0
If-Else,forgets,norway22136,0.0
If-Else,forgets,norway22141,0.0
If-Else,forgets,norway22142,0.0
If-Else,forgets,norway22144,0.0
If-Else,forgets,norway22145,0.0
If-Else,forgets,norway22149,0.0
If-Else,forgets,norway22150,0.0
If-Else,forgets,norway22153,0.0
If-Else,forgets,norway22154,0.0
If-Else,forgets,norway22158,0.0
If-Else,forgets,norway22159,0.0
If-Else,forgets,norway22160,0.0
If-Else,forgets,norway22161,0.0
If-Else,forgets,norway22165,0.0
If-Else,forgets,norway22166,0.0
If-Else,forgets,norway22167,0.0
If-Else,forgets,norway22173,0.0
If-Else,forgets,norway22175,0.0
If-Else,forgets,norway22178,0.0
If-Else,forgets,norway22182,0.0
While Loops,prior,default,0.009568577586233851
While Loops,learns,norway22101,0.0029836871640811255
While Loops,learns,norway22102,0.009847803832914151
While Loops,learns,norway22104,0.025172857056401356
While Loops,learns,norway22113,0.003671156576426907
While Loops,learns,norway22114,0.23499166536948166
While Loops,learns,norway22115,0.08948124725193057
While Loops,learns,norway22117,0.01189929912767646
While Loops,learns,norway22121,0.018947058201240808
While Loops,learns,norway22125,0.06686838474382223
While Loops,learns,norway22126,0.040986068979813696
While Loops,learns,norway22127,0.003163094068642014
While Loops,learns,norway22128,0.019319492095357337
While Loops,learns,norway22130,0.5282897985469218
While Loops,learns,norway22133,0.007221093452296002
While Loops,learns,norway22135,0.0015128609234215421
While Loops,learns,norway22139,0.016925831404961282
While Loops,learns,norway22141,0.025172857056401356
While Loops,learns,norway22144,0.006968161277323347
While Loops,learns,norway22145,0.01211681902930488
While Loops,learns,norway22150,0.0025497257608309955
While Loops,learns,norway22160,0.025172857056401356
While Loops,learns,norway22165,0.013110430123915452
While Loops,learns,norway22168,0.031920212687429575
While Loops,learns,norway22173,0.011112720195076083
While Loops,learns,norway22179,0.008343032773898425
While Loops,guesses,Challenges,0.24615182315547915
While Loops,guesses,Coding,0.17325055948911294
While Loops,slips,Challenges,0.3772933797078859
While Loops,slips,Coding,0.20333578238933803
While Loops,forgets,norway22101,0.0
While Loops,forgets,norway22102,0.0
While Loops,forgets,norway22104,0.0
While Loops,forgets,norway22113,0.0
While Loops,forgets,norway22114,0.0
While Loops,forgets,norway22115,0.0
While Loops,forgets,norway22117,0.0
While Loops,forgets,norway22121,0.0
While Loops,forgets,norway22125,0.0
While Loops,forgets,norway22126,0.0
While Loops,forgets,norway22127,0.0
While Loops,forgets,norway22128,0.0
While Loops,forgets,norway22130,0.0
While Loops,forgets,norway22133,0.0
While Loops,forgets,norway22135,0.0
While Loops,forgets,norway22139,0.0
While Loops,forgets,norway22141,0.0
While Loops,forgets,norway22144,0.0
While Loops,forgets,norway22145,0.0
While Loops,forgets,norway22150,0.0
While Loops,forgets,norway22160,0.0
While Loops,forgets,norway22165,0.0
While Loops,forgets,norway22168,0.0
While Loops,forgets,norway22173,0.0
While Loops,forgets,norway22179,0.0
ArrayLists,prior,default,0.5247750078466562
ArrayLists,learns,norway22101,0.9999998722997478
ArrayLists,learns,norway22103,0.9655839110077769
ArrayLists,learns,norway22109,0.9655839110077769
ArrayLists,learns,norway22113,0.9578324074542068
ArrayLists,learns,norway22114,0.9650540279140869
ArrayLists,learns,norway22115,0.9650535423057813
ArrayLists,learns,norway22117,0.9655839110077769
ArrayLists,learns,norway22118,0.9655839110077769
ArrayLists,learns,norway22120,0.9655839110077769
ArrayLists,learns,norway22121,0.9655839110077769
ArrayLists,learns,norway22126,0.9655839110077769
ArrayLists,learns,norway22128,0.9611115020961082
ArrayLists,learns,norway22130,0.9580382292680469
ArrayLists,learns,norway22134,0.9655839110077769
ArrayLists,learns,norway22135,0.9678002796562835
ArrayLists,learns,norway22136,0.9655839110077769
ArrayLists,learns,norway22139,0.9578317958496959
ArrayLists,learns,norway22140,0.9678002796562835
ArrayLists,learns,norway22141,0.9611115020961082
ArrayLists,learns,norway22147,0.9611115020961082
ArrayLists,learns,norway22148,0.9578319122907827
ArrayLists,learns,norway22150,0.9650632240142305
ArrayLists,learns,norway22157,0.9580382292682498
ArrayLists,learns,norway22158,0.9580382292682498
ArrayLists,learns,norway22160,0.9655839110077769
ArrayLists,learns,norway22162,0.9580382292682498
ArrayLists,learns,norway22165,0.9655839110077769
ArrayLists,learns,norway22166,0.9578317958496959
ArrayLists,learns,norway22168,0.9578317958463781
ArrayLists,learns,norway22172,0.9611115021002623
ArrayLists,learns,norway22173,0.9650867764584065
ArrayLists,learns,norway22178,0.9655839110077769
ArrayLists,learns,norway22179,0.9655839110077769
ArrayLists,learns,norway22181,0.9999998722997478
ArrayLists,guesses,Challenges,5.632123838195713e-28
ArrayLists,guesses,Coding,4.354015932917015e-06
ArrayLists,slips,Challenges,0.8358731886218451
ArrayLists,slips,Coding,0.6792408558635242
ArrayLists,forgets,norway22101,0.0
ArrayLists,forgets,norway22103,0.0
ArrayLists,forgets,norway22109,0.0
ArrayLists,forgets,norway22113,0.0
ArrayLists,forgets,norway22114,0.0
ArrayLists,forgets,norway22115,0.0
ArrayLists,forgets,norway22117,0.0
ArrayLists,forgets,norway22118,0.0
ArrayLists,forgets,norway22120,0.0
ArrayLists,forgets,norway22121,0.0
ArrayLists,forgets,norway22126,0.0
ArrayLists,forgets,norway22128,0.0
ArrayLists,forgets,norway22130,0.0
ArrayLists,forgets,norway22134,0.0
ArrayLists,forgets,norway22135,0.0
ArrayLists,forgets,norway22136,0.0
ArrayLists,forgets,norway22139,0.0
ArrayLists,forgets,norway22140,0.0
ArrayLists,forgets,norway22141,0.0
ArrayLists,forgets,norway22147,0.0
ArrayLists,forgets,norway22148,0.0
ArrayLists,forgets,norway22150,0.0
ArrayLists,forgets,norway22157,0.0
ArrayLists,forgets,norway22158,0.0
ArrayLists,forgets,norway22160,0.0
ArrayLists,forgets,norway22162,0.0
ArrayLists,forgets,norway22165,0.0
ArrayLists,forgets,norway22166,0.0
ArrayLists,forgets,norway22168,0.0
ArrayLists,forgets,norway22172,0.0
ArrayLists,forgets,norway22173,0.0
ArrayLists,forgets,norway22178,0.0
ArrayLists,forgets,norway22179,0.0
ArrayLists,forgets,norway22181,0.0
Inheritance,prior,default,0.8100322886879301
Inheritance,learns,norway22101,0.005786367004528512
Inheritance,learns,norway22103,0.010871151512687242
Inheritance,learns,norway22109,0.010871151512687242
Inheritance,learns,norway22113,0.012763063184463038
Inheritance,learns,norway22114,0.01872120135055519
Inheritance,learns,norway22115,0.00977270374819122
Inheritance,learns,norway22117,0.016442816187321935
Inheritance,learns,norway22118,0.010871151512687242
Inheritance,learns,norway22119,0.01840549784738287
Inheritance,learns,norway22121,0.007724947648350906
Inheritance,learns,norway22126,0.0147090977677002
Inheritance,learns,norway22128,0.006322612149153158
Inheritance,learns,norway22130,0.007396402954727737
Inheritance,learns,norway22131,0.007724947648350907
Inheritance,learns,norway22133,0.011385332713844946
Inheritance,learns,norway22134,0.010871151512687242
Inheritance,learns,norway22135,0.00791511865114714
Inheritance,learns,norway22136,0.007724947648350906
Inheritance,learns,norway22139,0.007087140488258114
Inheritance,learns,norway22140,0.018852288491205956
Inheritance,learns,norway22141,0.011513469686590885
Inheritance,learns,norway22145,0.010120094581430707
Inheritance,learns,norway22148,0.009028528019271094
Inheritance,learns,norway22150,0.007396402954727737
Inheritance,learns,norway22151,0.011494345065547763
Inheritance,learns,norway22152,0.01872120135055519
Inheritance,learns,norway22153,0.011517567501023113
Inheritance,learns,norway22154,0.011494345065547763
Inheritance,learns,norway22156,0.01805015840134199
Inheritance,learns,norway22158,0.007724947648350906
Inheritance,learns,norway22159,0.006521161108768756
Inheritance,learns,norway22161,0.011035503338147474
Inheritance,learns,norway22165,0.008793366523227129
Inheritance,learns,norway22167,0.007724947648350906
Inheritance,learns,norway22168,0.020258154314552843
Inheritance,learns,norway22172,0.010020133388024481
Inheritance,learns,norway22173,0.01090185684374122
Inheritance,learns,norway22178,0.007396402954727737
Inheritance,learns,norway22179,0.008690241308182542
Inheritance,learns,norway22182,0.010707934483865634
Inheritance,guesses,Challenges,0.11050647105569561
Inheritance,guesses,Coding,0.20355682386484894
Inheritance,slips,Challenges,0.8368564057724718
Inheritance,slips,Coding,0.6869579258036351
Inheritance,forgets,norway22101,0.0
Inheritance,forgets,norway22103,0.0
Inheritance,forgets,norway22109,0.0
Inheritance,forgets,norway22113,0.0
Inheritance,forgets,norway22114,0.0
Inheritance,forgets,norway22115,0.0
Inheritance,forgets,norway22117,0.0
Inheritance,forgets,norway22118,0.0
Inheritance,forgets,norway22119,0.0
Inheritance,forgets,norway22121,0.0
Inheritance,forgets,norway22126,0.0
Inheritance,forgets,norway22128,0.0
Inheritance,forgets,norway22130,0.0
Inheritance,forgets,norway22131,0.0
Inheritance,forgets,norway22133,0.0
Inheritance,forgets,norway22134,0.0
Inheritance,forgets,norway22135,0.0
Inheritance,forgets,norway22136,0.0
Inheritance,forgets,norway22139,0.0
Inheritance,forgets,norway22140,0.0
Inheritance,forgets,norway22141,0.0
Inheritance,forgets,norway22145,0.0
Inheritance,forgets,norway22148,0.0
Inheritance,forgets,norway22150,0.0
Inheritance,forgets,norway22151,0.0
Inheritance,forgets,norway22152,0.0
Inheritance,forgets,norway22153,0.0
Inheritance,forgets,norway22154,0.0
Inheritance,forgets,norway22156,0.0
Inheritance,forgets,norway22158,0.0
Inheritance,forgets,norway22159,0.0
Inheritance,forgets,norway22161,0.0
Inheritance,forgets,norway22165,0.0
Inheritance,forgets,norway22167,0.0
Inheritance,forgets,norway22168,0.0
Inheritance,forgets,norway22172,0.0
Inheritance,forgets,norway22173,0.0
Inheritance,forgets,norway22178,0.0
Inheritance,forgets,norway22179,0.0
Inheritance,forgets,norway22182,0.0
Objects and Classes,prior,default,0.6793299846082467
Objects and Classes,learns,norway22101,0.037237058583255295
Objects and Classes,learns,norway22103,0.06150249756584372
Objects and Classes,learns,norway22105,0.03763702581549072
Objects and Classes,learns,norway22109,0.041269878575773716
Objects and Classes,learns,norway22113,0.06002648640209849
Objects and Classes,learns,norway22114,0.12426380131150948
Objects and Classes,learns,norway22115,0.01936699658558116
Objects and Classes,learns,norway22116,0.03611484212179558
Objects and Classes,learns,norway22117,0.035424207434737565
Objects and Classes,learns,norway22118,0.10428256479340188
Objects and Classes,learns,norway22119,0.0766399707313307
Objects and Classes,learns,norway22120,0.08294754782961543
Objects and Classes,learns,norway22121,0.06150249756584372
Objects and Classes,learns,norway22125,0.022459257460938162
Objects and Classes,learns,norway22126,0.04356138896889971
Objects and Classes,learns,norway22127,0.07922873972908308
Objects and Classes,learns,norway22128,0.032137859926691395
Objects and Classes,learns,norway22130,0.036473555509182055
Objects and Classes,learns,norway22133,0.06323723400060259
Objects and Classes,learns,norway22134,0.06961756923068485
Objects and Classes,learns,norway22135,0.0804323673297162
Objects and Classes,learns,norway22136,0.049420640598645316
Objects and Classes,learns,norway22137,0.0332140703400437
Objects and Classes,learns,norway22139,0.06446955425010197
Objects and Classes,learns,norway22140,0.057257121251121916
Objects and Classes,learns,norway22141,0.07669008248843766
Objects and Classes,learns,norway22142,0.05095044612789433
Objects and Classes,learns,norway22144,0.09728168415026138
Objects and Classes,learns,norway22145,0.12540328147301188
Objects and Classes,learns,norway22147,0.05101411713660125
Objects and Classes,learns,norway22148,0.0399387022341487
Objects and Classes,learns,norway22151,0.06961756923068485
Objects and Classes,learns,norway22152,0.09374997499415351
Objects and Classes,learns,norway22153,0.06522091696828326
Objects and Classes,learns,norway22154,0.07371366618053336
Objects and Classes,learns,norway22156,0.06829929374462235
Objects and Classes,learns,norway22157,0.07433855452633788
Objects and Classes,learns,norway22158,0.03385857113538685
Objects and Classes,learns,norway22159,0.05737930000304818
Objects and Classes,learns,norway22160,0.03522490974440487
Objects and Classes,learns,norway22161,0.008289063941411271
Objects and Classes,learns,norway22162,0.060111510227502746
Objects and Classes,learns,norway22165,0.07276254337642499
Objects and Classes,learns,norway22166,0.06156000408109496
Objects and Classes,learns,norway22167,0.05335266211177829
Objects and Classes,learns,norway22168,0.07978785802334938
Objects and Classes,learns,norway22172,0.03104576056166222
Objects and Classes,learns,norway22173,0.048450990876362274
Objects and Classes,learns,norway22175,0.039955365963648015
Objects and Classes,learns,norway22178,0.031217592235751553
Objects and Classes,learns,norway22179,0.0528340307571963
Objects and Classes,learns,norway22181,0.05243377309497328
Objects and Classes,learns,norway22182,0.04839835526996702
Objects and Classes,guesses,Challenges,0.12641256415899116
Objects and Classes,guesses,Coding,0.12132252880550436
Objects and Classes,slips,Challenges,0.8322667378445867
Objects and Classes,slips,Coding,0.7513930015814486
Objects and Classes,forgets,norway22101,0.0
Objects and Classes,forgets,norway22103,0.0
Objects and Classes,forgets,norway22105,0.0
Objects and Classes,forgets,norway22109,0.0
Objects and Classes,forgets,norway22113,0.0
