skill,param,class,value
Boolean Expressions,learns,norway22167,0.25056170983968457
Boolean Expressions,learns,norway22172,0.47312793953056653
Boolean Expressions,learns,norway22173,0.05290983815890731
Boolean Expressions,learns,norway22178,0.07552052336397849
Boolean Expressions,learns,norway22179,0.3325454494984637
Boolean Expressions,learns,norway22181,0.10400661932233912
Boolean Expressions,guesses,JBooleanDryHot2,0.5499515934288901
Boolean Expressions,guesses,JBooleanDryHot3,0.4449816381177532
Boolean Expressions,guesses,JBooleanDryHot4,0.18129127749965984
Boolean Expressions,guesses,JFailCourse2,0.61414467367036
Boolean Expressions,guesses,JFailCourse3,0.2560992830639827
Boolean Expressions,guesses,JPhoneAge2,0.42838460181540555
Boolean Expressions,guesses,JRentCar2,0.5777098825097571
Boolean Expressions,guesses,JRentCar3,0.11668082229305698
Boolean Expressions,guesses,JThreeBoolean2,0.25180014082426283
Boolean Expressions,guesses,JThreeBoolean3,0.5056888270087518
Boolean Expressions,guesses,check_start_end_character,0.1719471019398391
Boolean Expressions,guesses,in_order,0.05763403081276251
Boolean Expressions,guesses,is_special,0.1994619084903266
Boolean Expressions,guesses,love6,0.15402894912795193
Boolean Expressions,guesses,squirrel_play,0.13130319378608943
Boolean Expressions,slips,JBooleanDryHot2,0.055651534687408286
Boolean Expressions,slips,JBooleanDryHot3,0.10745624465266539
Boolean Expressions,slips,JBooleanDryHot4,0.92804191187282
Boolean Expressions,slips,JFailCourse2,0.29346611592479593
Boolean Expressions,slips,JFailCourse3,0.3195769882786777
Boolean Expressions,slips,JPhoneAge2,0.571075869404201
Boolean Expressions,slips,JRentCar2,0.06400626419176988
Boolean Expressions,slips,JRentCar3,0.5684336241364406
Boolean Expressions,slips,JThreeBoolean2,0.7085594622662537
Boolean Expressions,slips,JThreeBoolean3,0.6493066698705726
Boolean Expressions,slips,check_start_end_character,0.3686236724599655
Boolean Expressions,slips,in_order,0.4581579939784893
Boolean Expressions,slips,is_special,0.3535549745865284
Boolean Expressions,slips,love6,0.43861870708780204
Boolean Expressions,slips,squirrel_play,0.6041615643778132
Boolean Expressions,forgets,norway22103,0.0
Boolean Expressions,forgets,norway22113,0.0
Boolean Expressions,forgets,norway22115,0.0
Boolean Expressions,forgets,norway22116,0.0
Boolean Expressions,forgets,norway22117,0.0
Boolean Expressions,forgets,norway22118,0.0
Boolean Expressions,forgets,norway22120,0.0
Boolean Expressions,forgets,norway22121,0.0
Boolean Expressions,forgets,norway22126,0.0
Boolean Expressions,forgets,norway22128,0.0
Boolean Expressions,forgets,norway22130,0.0
Boolean Expressions,forgets,norway22135,0.0
Boolean Expressions,forgets,norway22139,0.0
Boolean Expressions,forgets,norway22141,0.0
Boolean Expressions,forgets,norway22144,0.0
Boolean Expressions,forgets,norway22145,0.0
Boolean Expressions,forgets,norway22148,0.0
Boolean Expressions,forgets,norway22154,0.0
Boolean Expressions,forgets,norway22155,0.0
Boolean Expressions,forgets,norway22158,0.0
Boolean Expressions,forgets,norway22165,0.0
Boolean Expressions,forgets,norway22166,0.0
Boolean Expressions,forgets,norway22167,0.0
Boolean Expressions,forgets,norway22172,0.0
Boolean Expressions,forgets,norway22173,0.0
Boolean Expressions,forgets,norway22178,0.0
Boolean Expressions,forgets,norway22179,0.0
Boolean Expressions,forgets,norway22181,0.0
Inheritance,prior,default,0.7251042979328826
Inheritance,learns,norway22103,0.999998192919318
Inheritance,learns,norway22113,0.9999388988347576
Inheritance,learns,norway22115,0.9999981928881525
Inheritance,learns,norway22117,0.9999388988347576
Inheritance,learns,norway22118,0.999998192919318
Inheritance,learns,norway22119,0.9999388988347576
Inheritance,learns,norway22121,0.9999475201481544
Inheritance,learns,norway22126,0.9999388988347576
Inheritance,learns,norway22128,0.9999388998881735
Inheritance,learns,norway22130,0.9999388998882288
Inheritance,learns,norway22133,0.9999981928881525
Inheritance,learns,norway22134,0.999998192919318
Inheritance,learns,norway22135,0.9999981929193107
Inheritance,learns,norway22136,0.9999475201481544
Inheritance,learns,norway22139,0.9999388988348541
Inheritance,learns,norway22140,0.9999388998887437
Inheritance,learns,norway22141,0.9999389060797896
Inheritance,learns,norway22145,0.9999388998881735
Inheritance,learns,norway22148,0.9999388988347575
Inheritance,learns,norway22151,0.9999389060797729
Inheritance,learns,norway22152,0.9999388998881735
Inheritance,learns,norway22153,0.9999388988354215
Inheritance,learns,norway22154,0.9999389060797729
Inheritance,learns,norway22156,0.9999388988354216
Inheritance,learns,norway22158,0.9999475201481544
Inheritance,learns,norway22159,0.9999388988347576
Inheritance,learns,norway22161,0.9999388988347576
Inheritance,learns,norway22165,0.9999981929193107
Inheritance,learns,norway22167,0.9999475201481544
Inheritance,learns,norway22168,0.9999981929193276
Inheritance,learns,norway22172,0.9999388988347576
Inheritance,learns,norway22173,0.9999981931024481
Inheritance,learns,norway22178,0.9999388998882288
Inheritance,learns,norway22179,0.9999981929193107
Inheritance,learns,norway22182,0.9999388988347576
Inheritance,guesses,AnimalTester2,0.008091465729792661
Inheritance,guesses,InheritancePointTester2,1.8947863802942239e-06
Inheritance,guesses,inheritance_1,0.031598762766011104
Inheritance,guesses,inheritance_2,0.0466613201805331
Inheritance,slips,AnimalTester2,0.8637521133267032
Inheritance,slips,InheritancePointTester2,0.758919562498055
Inheritance,slips,inheritance_1,0.7318678966267357
Inheritance,slips,inheritance_2,0.6418083564676468
Inheritance,forgets,norway22103,0.0
Inheritance,forgets,norway22113,0.0
Inheritance,forgets,norway22115,0.0
Inheritance,forgets,norway22117,0.0
Inheritance,forgets,norway22118,0.0
Inheritance,forgets,norway22119,0.0
Inheritance,forgets,norway22121,0.0
Inheritance,forgets,norway22126,0.0
Inheritance,forgets,norway22128,0.0
Inheritance,forgets,norway22130,0.0
Inheritance,forgets,norway22133,0.0
Inheritance,forgets,norway22134,0.0
Inheritance,forgets,norway22135,0.0
Inheritance,forgets,norway22136,0.0
Inheritance,forgets,norway22139,0.0
Inheritance,forgets,norway22140,0.0
Inheritance,forgets,norway22141,0.0
Inheritance,forgets,norway22145,0.0
Inheritance,forgets,norway22148,0.0
Inheritance,forgets,norway22151,0.0
Inheritance,forgets,norway22152,0.0
Inheritance,forgets,norway22153,0.0
Inheritance,forgets,norway22154,0.0
Inheritance,forgets,norway22156,0.0
Inheritance,forgets,norway22158,0.0
Inheritance,forgets,norway22159,0.0
Inheritance,forgets,norway22161,0.0
Inheritance,forgets,norway22165,0.0
Inheritance,forgets,norway22167,0.0
Inheritance,forgets,norway22168,0.0
Inheritance,forgets,norway22172,0.0
Inheritance,forgets,norway22173,0.0
Inheritance,forgets,norway22178,0.0
Inheritance,forgets,norway22179,0.0
Inheritance,forgets,norway22182,0.0
ArrayLists,prior,default,0.6219945193741679
ArrayLists,learns,norway22103,0.31781826089418974
ArrayLists,learns,norway22113,0.37037412310237583
ArrayLists,learns,norway22115,0.34381045268609467
ArrayLists,learns,norway22117,0.3178182608941897
ArrayLists,learns,norway22118,0.31781826089418974
ArrayLists,learns,norway22120,0.31781826089418974
ArrayLists,learns,norway22121,0.31781826089418974
ArrayLists,learns,norway22126,0.3178182608941897
ArrayLists,learns,norway22128,0.6214169268986851
ArrayLists,learns,norway22130,0.5026629366712733
ArrayLists,learns,norway22134,0.31781826089418974
ArrayLists,learns,norway22135,0.6633692430797865
ArrayLists,learns,norway22136,0.31781826089418974
ArrayLists,learns,norway22139,0.2616288192042163
ArrayLists,learns,norway22140,0.6633692430797865
ArrayLists,learns,norway22141,0.6214169268986851
ArrayLists,learns,norway22147,0.6214169268986851
ArrayLists,learns,norway22148,0.24813912653486625
ArrayLists,learns,norway22157,0.5091590688205245
ArrayLists,learns,norway22158,0.5091590688205245
ArrayLists,learns,norway22162,0.5091590688205245
ArrayLists,learns,norway22165,0.3178182608941897
ArrayLists,learns,norway22166,0.26345568082077087
ArrayLists,learns,norway22168,0.24878041448104382
ArrayLists,learns,norway22172,0.6390297161472632
ArrayLists,learns,norway22173,0.2924251225303546
ArrayLists,learns,norway22178,0.3178182608941897
ArrayLists,learns,norway22179,0.31781826089418974
ArrayLists,learns,norway22181,0.8601714463980624
ArrayLists,guesses,JVocabulary2,3.151941315600665e-05
ArrayLists,guesses,array_lst_1,0.029931934284582778
ArrayLists,slips,JVocabulary2,0.8387188564193034
ArrayLists,slips,array_lst_1,0.6566866521853579
ArrayLists,forgets,norway22103,0.0
ArrayLists,forgets,norway22113,0.0
ArrayLists,forgets,norway22115,0.0
ArrayLists,forgets,norway22117,0.0
ArrayLists,forgets,norway22118,0.0
ArrayLists,forgets,norway22120,0.0
ArrayLists,forgets,norway22121,0.0
ArrayLists,forgets,norway22126,0.0
ArrayLists,forgets,norway22128,0.0
ArrayLists,forgets,norway22130,0.0
ArrayLists,forgets,norway22134,0.0
ArrayLists,forgets,norway22135,0.0
ArrayLists,forgets,norway22136,0.0
ArrayLists,forgets,norway22139,0.0
ArrayLists,forgets,norway22140,0.0
ArrayLists,forgets,norway22141,0.0
ArrayLists,forgets,norway22147,0.0
ArrayLists,forgets,norway22148,0.0
ArrayLists,forgets,norway22157,0.0
ArrayLists,forgets,norway22158,0.0
ArrayLists,forgets,norway22162,0.0
ArrayLists,forgets,norway22165,0.0
ArrayLists,forgets,norway22166,0.0
ArrayLists,forgets,norway22168,0.0
ArrayLists,forgets,norway22172,0.0
ArrayLists,forgets,norway22173,0.0
ArrayLists,forgets,norway22178,0.0
ArrayLists,forgets,norway22179,0.0
ArrayLists,forgets,norway22181,0.0
Objects and Classes,prior,default,0.9508762149676834
Objects and Classes,learns,norway22103,0.023401188201582546
Objects and Classes,learns,norway22113,0.5782725470814545
Objects and Classes,learns,norway22115,0.986245062857076
Objects and Classes,learns,norway22116,0.5782836266960131
Objects and Classes,learns,norway22117,0.9977055094186965
Objects and Classes,learns,norway22118,0.9623131935048885
Objects and Classes,learns,norway22119,0.9977932713879211
Objects and Classes,learns,norway22120,0.9977933860871678
Objects and Classes,learns,norway22121,0.023401188201582546
Objects and Classes,learns,norway22125,0.9977933864041372
Objects and Classes,learns,norway22126,0.3203388039136127
Objects and Classes,learns,norway22128,0.9977933864041371
Objects and Classes,learns,norway22130,0.4444808308446429
Objects and Classes,learns,norway22133,0.99775465171185
Objects and Classes,learns,norway22134,0.33669658316032164
Objects and Classes,learns,norway22135,0.9977932088302747
Objects and Classes,learns,norway22136,0.03200545173725241
Objects and Classes,learns,norway22139,0.9862926636331236
Objects and Classes,learns,norway22140,0.9977932099484033
Objects and Classes,learns,norway22141,0.018105122118827286
Objects and Classes,learns,norway22144,0.997792965174666
Objects and Classes,learns,norway22145,0.49172747568543895
Objects and Classes,learns,norway22147,0.9977933864041371
Objects and Classes,learns,norway22148,0.046959238397663326
Objects and Classes,learns,norway22151,0.33669658316032164
Objects and Classes,learns,norway22152,0.9977933447658319
Objects and Classes,learns,norway22153,0.4342069921595991
Objects and Classes,learns,norway22154,0.9862926636331236
Objects and Classes,learns,norway22156,0.38784252108424067
Objects and Classes,learns,norway22157,0.9977933864028377
Objects and Classes,learns,norway22158,0.9977933864041372
Objects and Classes,learns,norway22159,0.9977932724349196
Objects and Classes,learns,norway22161,0.5782799395078881
Objects and Classes,learns,norway22162,0.38926204497769784
Objects and Classes,learns,norway22165,0.5782836266960131
Objects and Classes,learns,norway22166,0.6713065084563379
Objects and Classes,learns,norway22167,0.997793386404135
Objects and Classes,learns,norway22168,0.9249362483655498
Objects and Classes,learns,norway22172,0.9977933864041372
Objects and Classes,learns,norway22173,0.24652385969408994
Objects and Classes,learns,norway22178,0.9977927756211086
Objects and Classes,learns,norway22179,0.9859907286201446
Objects and Classes,learns,norway22181,0.9977933864033046
Objects and Classes,learns,norway22182,0.9977932724349196
Objects and Classes,guesses,LoanTester2,0.9999844734401624
Objects and Classes,guesses,PointTester2,0.0
Objects and Classes,guesses,TVTester2,0.43047135233083395
Objects and Classes,guesses,Transactions2,0.026080194844358563
Objects and Classes,guesses,object_classes_1,0.9979314348241851
Objects and Classes,guesses,object_classes_2,0.9974377575755817
Objects and Classes,guesses,object_classes_3,0.9999479204020724
Objects and Classes,guesses,object_classes_4,0.9839781146338699
Objects and Classes,slips,LoanTester2,0.6428586187157891
Objects and Classes,slips,PointTester2,1.0
Objects and Classes,slips,TVTester2,0.8823543150972212
Objects and Classes,slips,Transactions2,0.8749999843956764
Objects and Classes,slips,object_classes_1,0.7956358664463102
Objects and Classes,slips,object_classes_2,0.8142253105193643
Objects and Classes,slips,object_classes_3,0.7887989532488308
Objects and Classes,slips,object_classes_4,0.815379828368978
Objects and Classes,forgets,norway22103,0.0
Objects and Classes,forgets,norway22113,0.0
Objects and Classes,forgets,norway22115,0.0
Objects and Classes,forgets,norway22116,0.0
Objects and Classes,forgets,norway22117,0.0
Objects and Classes,forgets,norway22118,0.0
Objects and Classes,forgets,norway22119,0.0
Objects and Classes,forgets,norway22120,0.0
Objects and Classes,forgets,norway22121,0.0
Objects and Classes,forgets,norway22125,0.0
Objects and Classes,forgets,norway22126,0.0
Objects and Classes,forgets,norway22128,0.0
Objects and Classes,forgets,norway22130,0.0
Objects and Classes,forgets,norway22133,0.0
Objects and Classes,forgets,norway22134,0.0
Objects and Classes,forgets,norway22135,0.0
Objects and Classes,forgets,norway22136,0.0
Objects and Classes,forgets,norway22139,0.0
Objects and Classes,forgets,norway22140,0.0
Objects and Classes,forgets,norway22141,0.0
Objects and Classes,forgets,norway22144,0.0
Objects and Classes,forgets,norway22145,0.0
Objects and Classes,forgets,norway22147,0.0
Objects and Classes,forgets,norway22148,0.0
Objects and Classes,forgets,norway22151,0.0
Objects and Classes,forgets,norway22152,0.0
Objects and Classes,forgets,norway22153,0.0
Objects and Classes,forgets,norway22154,0.0
Objects and Classes,forgets,norway22156,0.0
Objects and Classes,forgets,norway22157,0.0
Objects and Classes,forgets,norway22158,0.0
Objects and Classes,forgets,norway22159,0.0
Objects and Classes,forgets,norway22161,0.0
Objects and Classes,forgets,norway22162,0.0
Objects and Classes,forgets,norway22165,0.0
Objects and Classes,forgets,norway22166,0.0
Objects and Classes,forgets,norway22167,0.0
Objects and Classes,forgets,norway22168,0.0
Objects and Classes,forgets,norway22172,0.0
Objects and Classes,forgets,norway22173,0.0
Objects and Classes,forgets,norway22178,0.0
Objects and Classes,forgets,norway22179,0.0
Objects and Classes,forgets,norway22181,0.0
Objects and Classes,forgets,norway22182,0.0
Strings,prior,default,0.9714859060935436
Strings,learns,norway22113,0.9999885507242128
Strings,learns,norway22115,0.9999885507242016
Strings,learns,norway22116,0.9993744547949005
Strings,learns,norway22117,0.9993744555149151
Strings,learns,norway22118,0.9993744547949004
Strings,learns,norway22121,0.9993744549274729
Strings,learns,norway22126,0.9999885647817915
Strings,learns,norway22128,0.9993744547955009
Strings,learns,norway22130,0.9999885647820327
Strings,learns,norway22133,0.9999885507242016
Strings,learns,norway22135,0.9999885507373911
Strings,learns,norway22139,0.999374454927897
Strings,learns,norway22140,0.9993744547949008
Strings,learns,norway22141,0.9994874696992242
Strings,learns,norway22144,0.999375222141979
Strings,learns,norway22145,0.9993752221551413
Strings,learns,norway22148,0.9999885647820327
Strings,learns,norway22152,0.9993752221419789
Strings,learns,norway22153,0.999988564781836
Strings,learns,norway22154,0.9993752221551412
Strings,learns,norway22155,0.9993744547955009
Strings,learns,norway22156,0.9999885647817917
Strings,learns,norway22157,0.9999885507242127
Strings,learns,norway22158,0.9993744547949004
Strings,learns,norway22159,0.9993744547949004
Strings,learns,norway22162,0.9993744549274729
Strings,learns,norway22165,0.99937522214199
Strings,learns,norway22166,0.9993744547949004
Strings,learns,norway22167,0.9999885533112254
Strings,learns,norway22172,0.9999885533161552
Strings,learns,norway22173,0.9999885647820327
Strings,learns,norway22178,0.9993744547949004
Strings,learns,norway22179,0.999988550726629
Strings,learns,norway22181,0.9999885507373911
Strings,guesses,Initials2,0.004084743762496433
Strings,guesses,Initials3,0.007730910584439572
Strings,guesses,JCharAt2,0.9997914431495055
Strings,guesses,JEscapeChar2,7.157801083011026e-09
Strings,guesses,JEscapeChar3,5.906464486879022e-13
Strings,guesses,JStringEqual2,0.0003431198159256592
Strings,guesses,StringAddition2,0.004594132368568196
Strings,guesses,end_characters,0.9999999999999182
Strings,guesses,first_half,0.02182960680716739
Strings,guesses,first_last_swap,0.9999999932986008
Strings,guesses,is_is_substring_or_ not_is_not_substring,1.1435087270218797e-05
Strings,guesses,make_out_word,0.5279180840019417
Strings,guesses,non_start,0.0008732313246433949
Strings,guesses,repeat_last_char,6.264482690232076e-07
Strings,slips,Initials2,0.8173378687096944
Strings,slips,Initials3,0.7599981189787007
Strings,slips,JCharAt2,0.33337489065308795
Strings,slips,JEscapeChar2,0.6659407533921583
Strings,slips,JEscapeChar3,0.95
Strings,slips,JStringEqual2,0.7727269725379105
Strings,slips,StringAddition2,0.7499999992595655
Strings,slips,end_characters,0.725000000000001
Strings,slips,first_half,0.7179913010035095
Strings,slips,first_last_swap,0.7849462365591398
Strings,slips,is_is_substring_or_ not_is_not_substring,0.7792207792198438
Strings,slips,make_out_word,0.4761904761941772
Strings,slips,non_start,0.444443739882188
Strings,slips,repeat_last_char,0.703124999999971
Strings,forgets,norway22113,0.0
Strings,forgets,norway22115,0.0
Strings,forgets,norway22116,0.0
Strings,forgets,norway22117,0.0
Strings,forgets,norway22118,0.0
Strings,forgets,norway22121,0.0
Strings,forgets,norway22126,0.0
Strings,forgets,norway22128,0.0
Strings,forgets,norway22130,0.0
Strings,forgets,norway22133,0.0
Strings,forgets,norway22135,0.0
Strings,forgets,norway22139,0.0
Strings,forgets,norway22140,0.0
Strings,forgets,norway22141,0.0
Strings,forgets,norway22144,0.0
Strings,forgets,norway22145,0.0
Strings,forgets,norway22148,0.0
Strings,forgets,norway22152,0.0
Strings,forgets,norway22153,0.0
Strings,forgets,norway22154,0.0
Strings,forgets,norway22155,0.0
Strings,forgets,norway22156,0.0
Strings,forgets,norway22157,0.0
Strings,forgets,norway22158,0.0
Strings,forgets,norway22159,0.0
Strings,forgets,norway22162,0.0
Strings,forgets,norway22165,0.0
Strings,forgets,norway22166,0.0
Strings,forgets,norway22167,0.0
Strings,forgets,norway22172,0.0
Strings,forgets,norway22173,0.0
Strings,forgets,norway22178,0.0
Strings,forgets,norway22179,0.0
Strings,forgets,norway22181,0.0
If-Else,prior,default,0.6215843302189757
If-Else,learns,norway22113,0.002748120021020356
If-Else,learns,norway22115,0.00263555463603054
If-Else,learns,norway22117,0.002750774229055941
If-Else,learns,norway22118,0.0026474464297558103
If-Else,learns,norway22120,0.0026296626866026966
If-Else,learns,norway22121,0.0026382721854384733
If-Else,learns,norway22126,0.0026163836620533205
If-Else,learns,norway22128,0.002640438867027453
If-Else,learns,norway22130,0.0026459033485643005
If-Else,learns,norway22135,0.0026472090068081207
If-Else,learns,norway22136,0.002692066656088684
If-Else,learns,norway22141,0.0026111851267899065
If-Else,learns,norway22144,0.0027010172840279396
If-Else,learns,norway22145,0.002648071361052565
If-Else,learns,norway22153,0.0027231084680338392
If-Else,learns,norway22154,0.0027290269030065374
If-Else,learns,norway22158,0.002853349574944975
If-Else,learns,norway22159,0.0026554025673621653
If-Else,learns,norway22161,0.0027078466430929065
If-Else,learns,norway22165,0.0026238140207702028
If-Else,learns,norway22166,0.0026402047841618194
If-Else,learns,norway22167,0.002637589263437007
If-Else,learns,norway22173,0.0026642941297927995
If-Else,learns,norway22178,0.002640438867027453
If-Else,learns,norway22182,0.002733373495139701
If-Else,guesses,JIfElseIfGrade2,0.4691299823264158
If-Else,guesses,JIfElseWages2,0.11051601279517158
If-Else,guesses,JNestedIfMaxOfThree,0.5314617618469537
If-Else,guesses,JNestedIfTemperature2,0.3801832839181694
If-Else,guesses,greenTicket,0.29616537474013244
If-Else,guesses,ifElseOddEven,0.4834217284923076
If-Else,guesses,in1To10,0.28671931582589755
If-Else,guesses,sortaSum,0.21759350803488964
If-Else,guesses,twoAsOne,0.25734420004452174
If-Else,guesses,without2,0.15371907547378422
If-Else,slips,JIfElseIfGrade2,0.5285554052808703
If-Else,slips,JIfElseWages2,0.8885378842459102
If-Else,slips,JNestedIfMaxOfThree,0.47181777676844194
If-Else,slips,JNestedIfTemperature2,0.62803358205531
If-Else,slips,greenTicket,0.7120214200943341
If-Else,slips,ifElseOddEven,0.5321051671174827
If-Else,slips,in1To10,0.7383335426287507
If-Else,slips,sortaSum,0.7887026450870538
If-Else,slips,twoAsOne,0.748330011462764
If-Else,slips,without2,0.8594064386619938
If-Else,forgets,norway22113,0.0
If-Else,forgets,norway22115,0.0
If-Else,forgets,norway22117,0.0
If-Else,forgets,norway22118,0.0
If-Else,forgets,norway22120,0.0
If-Else,forgets,norway22121,0.0
If-Else,forgets,norway22126,0.0
If-Else,forgets,norway22128,0.0
If-Else,forgets,norway22130,0.0
If-Else,forgets,norway22135,0.0
If-Else,forgets,norway22136,0.0
If-Else,forgets,norway22141,0.0
If-Else,forgets,norway22144,0.0
If-Else,forgets,norway22145,0.0
If-Else,forgets,norway22153,0.0
If-Else,forgets,norway22154,0.0
If-Else,forgets,norway22158,0.0
If-Else,forgets,norway22159,0.0
If-Else,forgets,norway22161,0.0
If-Else,forgets,norway22165,0.0
If-Else,forgets,norway22166,0.0
If-Else,forgets,norway22167,0.0
If-Else,forgets,norway22173,0.0
If-Else,forgets,norway22178,0.0
If-Else,forgets,norway22182,0.0
While Loops,prior,default,1.2399555455165996e-31
