user_id,correct,correct_predictions,state_predictions,skill_name
norway22113,0,0.22026341286254025,0.09502832044810947,While Loops
norway22113,0,0.18322983698335063,0.031196148330125847,While Loops
norway22113,0,0.17087034953883168,0.009892968415168726,While Loops
norway22113,0,0.16699125164756687,0.0032068399930720503,While Loops
norway22113,0,0.16579750732223544,0.0011492667927957309,While Loops
norway22113,0,0.16543238123450013,0.0005199246154936895,While Loops
norway22113,1,0.16532091009521935,0.0003277896466219142,While Loops
norway22113,1,0.16608585923555633,0.0016462787211521108,While Loops
norway22113,0,0.16951306614077263,0.007553514408339416,While Loops
norway22113,0,0.16657229616697586,0.002484715874296759,While Loops
norway22113,-1,0.1656692438565884,0.0009281880710881873,While Loops
norway22113,1,0.8108464907902405,0.7205718905328569,For Loops
norway22113,0,0.5608707467144356,0.34607931333299563,For Loops
norway22113,0,0.36546098531132254,0.053332889361275886,For Loops
norway22113,0,0.3650511980291226,0.05271898061592076,For Loops
norway22113,0,0.3650506037036308,0.052718090247593274,For Loops
norway22113,-1,0.36505060284222157,0.052718088957102796,For Loops
norway22113,0,0.04722088039585561,0.12935872411219831,Objects and Classes
norway22113,0,0.23002847594415052,0.6301496836814474,Objects and Classes
norway22113,0,0.12091787008959977,0.3312474151996811,Objects and Classes
norway22113,0,0.19150125428669984,0.5246065619883737,Objects and Classes
norway22113,-1,0.14801687244955433,0.40548358331133794,Objects and Classes
norway22113,0,0.4161243584460362,0.44389640524590734,Nested Loops
norway22113,0,0.1505787912358999,0.16030512867867777,Nested Loops
norway22113,-1,0.14117102733908146,0.15025804033458734,Nested Loops
norway22113,0,0.1225802299197555,0.18570857501861274,Inheritance
norway22113,0,0.13779072521244112,0.2087533195339617,Inheritance
norway22113,-1,0.1434163314931623,0.21727642525725158,Inheritance
norway22113,0,0.125,0.08931628640619906,ArrayLists
norway22113,-1,0.3436632911146794,0.33285781568476897,ArrayLists
norway22113,0,0.42158394048442804,0.5489600555389593,Arrays
norway22113,0,0.21316703965494443,0.23919147382605224,Arrays
norway22113,0,0.1040427145191875,0.07700075276098017,Arrays
norway22113,0,0.06715657153981687,0.022177136489440506,Arrays
norway22113,0,0.056639890375479396,0.006546266844809408,Arrays
norway22113,0,0.05379212656250124,0.0023136554112418877,Arrays
norway22113,0,0.053031885320951384,0.001183714172228676,Arrays
norway22113,0,0.05282970399716227,0.0008832134850496014,Arrays
norway22113,0,0.052775989794454956,0.0008033784413258818,Arrays
norway22113,0,0.05276172321399925,0.000782174122597079,Arrays
norway22113,1,0.052757934258742534,0.0007765426249048283,Arrays
norway22113,0,0.05918422150375116,0.010327888401775061,Arrays
norway22113,-1,0.05447525608562498,0.003328986042596896,Arrays
norway22113,0,0.38979701196355104,0.3063153167057388,Two-Dimensional Arrays
norway22113,1,0.19592761298339245,0.03263723425063139,Two-Dimensional Arrays
norway22113,0,0.2290533522441831,0.07939958482525135,Two-Dimensional Arrays
norway22113,0,0.17790877599557564,0.007200725029278894,Two-Dimensional Arrays
norway22113,0,0.17365331311071266,0.0011934493663086094,Two-Dimensional Arrays
norway22113,-1,0.17332297699056926,0.0007271263859822734,Two-Dimensional Arrays
norway22113,0,0.2693129794026264,0.798976790438854,Exception handling
norway22113,0,0.008624793016685808,0.025587364633955032,Exception handling
norway22113,-1,0.030495701978004473,0.09047227544607654,Exception handling
norway22113,0,0.20834552229151346,0.20841125375669317,File processing
norway22113,1,0.3654254942183504,0.4948030058470482,File processing
norway22113,-1,0.5319001053049337,0.7983232762087816,File processing
norway22115,0,0.5502106989726903,0.3934755512460565,If-Else
norway22115,0,0.16666208997627807,0.11579256349840497,Variables and Operations
norway22115,0,0.18772325307482687,0.14645138289104134,Variables and Operations
norway22115,0,0.18716750720988448,0.14564238141179034,Variables and Operations
norway22115,0,0.18718254175219584,0.1456642672551893,Variables and Operations
norway22115,0,0.18718213529465896,0.14566367557332652,Variables and Operations
norway22115,0,0.18718214628340069,0.14566369156968184,Variables and Operations
norway22115,0,0.18718214598631583,0.14566369113721422,Variables and Operations
norway22115,-1,0.18718214599434763,0.14566369114890615,Variables and Operations
norway22115,0,0.2887464386510577,0.08568519332501329,Strings
norway22115,0,0.2593848444157286,0.037445433421283744,Strings
norway22115,0,0.2567867890015525,0.03317694689456659,Strings
norway22115,0,0.25656678619535583,0.03281549232013117,Strings
norway22115,0,0.25654822702039254,0.03278500044230394,Strings
norway22115,0,0.2565466618928611,0.03278242900916812,Strings
norway22115,0,0.2565465299065047,0.0327822121616055,Strings
norway22115,-1,0.2565465187761922,0.032782193875009816,Strings
norway22115,0,0.04722088039585561,0.12935872411219831,Objects and Classes
norway22115,0,0.23002847594415052,0.6301496836814474,Objects and Classes
norway22115,1,0.12091787008959977,0.3312474151996811,Objects and Classes
norway22115,0,2.7778866705803288e-06,7.431056287327342e-06,Objects and Classes
norway22115,-1,0.2517283459318332,0.6895952372486605,Objects and Classes
norway22115,0,0.125,0.08931628640619906,ArrayLists
norway22115,-1,0.3436632911146794,0.33285781568476897,ArrayLists
norway22115,0,0.4583951292843523,0.29826549467332225,Boolean Expressions
norway22115,0,0.3816910068302394,0.18688170275144714,Boolean Expressions
norway22115,0,0.37808853869189396,0.18165047724897565,Boolean Expressions
norway22115,0,0.3779411936278184,0.18143651414722026,Boolean Expressions
norway22115,0,0.377935203374946,0.18142781556547333,Boolean Expressions
norway22115,1,0.3779349599037126,0.18142746201538584,Boolean Expressions
norway22115,0,0.4860162908068121,0.3383748083480685,Boolean Expressions
norway22115,0,0.38325156366242463,0.18914782264066643,Boolean Expressions
norway22115,1,0.3781529015818932,0.1817439400579851,Boolean Expressions
norway22115,0,0.48614736119251034,0.3385651386210793,Boolean Expressions
norway22115,-1,0.38325936890130957,0.18915915680467288,Boolean Expressions
norway22115,1,0.345435385291159,0.11093520597276264,If-Else
norway22115,0,0.3415055133506605,0.10551293433764206,If-Else
norway22115,0,0.3455281134060341,0.11106314831660448,If-Else
norway22115,0,0.3455268851096563,0.11106145356504257,If-Else
norway22115,-1,0.3455268854870197,0.11106145408571275,If-Else
norway22115,0,0.20591006944280635,0.07028847111177175,While Loops
norway22115,0,0.17830277457302057,0.022703717114781998,While Loops
norway22115,0,0.16930997459505162,0.007203459783734338,While Loops
norway22115,0,0.16650972523342564,0.0023768667534613853,While Loops
norway22115,0,0.16565009879558557,0.0008951890749034457,While Loops
norway22115,0,0.16538736641711058,0.0004423357382855001,While Loops
norway22115,0,0.16530717405361411,0.00030411379704085054,While Loops
norway22115,0,0.16528270743412896,0.0002619424044857246,While Loops
norway22115,0,0.16527524362601803,0.0002490775629823071,While Loops
norway22115,0,0.1652729667973554,0.0002451531534262135,While Loops
norway22115,1,0.16527227226070748,0.00024395602941641587,While Loops
norway22115,0,0.1658668740913727,0.0012688294178385632,While Loops
norway22115,-1,0.16545356958773344,0.0005564454908987648,While Loops
norway22115,0,0.4161243584460362,0.44389640524590734,Nested Loops
norway22115,0,0.1505787912358999,0.16030512867867777,Nested Loops
norway22115,-1,0.14117102733908146,0.15025804033458734,Nested Loops
norway22115,0,0.2693129794026264,0.798976790438854,Exception handling
norway22115,0,0.008624793016685808,0.025587364633955032,Exception handling
norway22115,-1,0.030495701978004473,0.09047227544607654,Exception handling
norway22115,0,0.20834552229151346,0.20841125375669317,File processing
norway22115,0,0.3654254942183504,0.4948030058470482,File processing
norway22115,-1,0.40504062466202184,0.5670302062843858,File processing
norway22115,0,0.1225802299197555,0.18570857501861274,Inheritance
norway22115,0,0.13779072521244112,0.2087533195339617,Inheritance
norway22115,-1,0.1434163314931623,0.21727642525725158,Inheritance
norway22115,0,0.8108464907902405,0.7205718905328569,For Loops
norway22115,0,0.36721953246621125,0.05596739639553449,For Loops
norway22115,0,0.36505375723688277,0.05272281460514724,For Loops
norway22115,1,0.36505060741293793,0.052718095804564435,For Loops
norway22115,0,0.39683197389086355,0.10033025866962395,For Loops
norway22115,-1,0.3650990935040223,0.05279073357698382,For Loops
norway22115,1,0.42158394048442804,0.5489600555389593,Arrays
norway22115,0,0.6334872951917158,0.8639105292607991,Arrays
norway22115,1,0.4513550957260123,0.593208715309049,Arrays
norway22115,0,0.6389058656449538,0.8719641126195897,Arrays
norway22115,0,0.4611114324538926,0.607709490336798,Arrays
norway22115,0,0.24338543998293444,0.2841048708393433,Arrays
norway22115,0,0.11613826826772677,0.09497828968243507,Arrays
norway22115,0,0.07079627199927549,0.027586797820642956,Arrays
norway22115,0,0.05764048339194802,0.008033441245492564,Arrays
norway22115,0,0.0540603364985958,0.0027122939629843443,Arrays
norway22115,0,0.05310329159841968,0.00128984482290392,Arrays
norway22115,0,0.05284868022797147,0.0009114177241522302,Arrays
norway22115,-1,0.05278103029933399,0.0008108701084665104,Arrays
norway22115,1,0.38979701196355104,0.3063153167057388,Two-Dimensional Arrays
norway22115,0,0.43647384844610077,0.3722072376113284,Two-Dimensional Arrays
norway22115,0,0.2030858251703565,0.04274221108266665,Two-Dimensional Arrays
norway22115,0,0.17567989810744453,0.004054302594076825,Two-Dimensional Arrays
norway22115,0,0.17347986805195312,0.0009486035508145947,Two-Dimensional Arrays
norway22115,-1,0.1733095852272836,0.000708221741329812,Two-Dimensional Arrays
norway22116,0,0.2693129794026264,0.798976790438854,Exception handling
norway22116,-1,0.008624793016685808,0.025587364633955032,Exception handling
norway22116,0,0.16666208997627807,0.11579256349840497,Variables and Operations
norway22116,0,0.18772325307482687,0.14645138289104134,Variables and Operations
norway22116,0,0.18716750720988448,0.14564238141179034,Variables and Operations
norway22116,0,0.2887464386510577,0.08568519332501329,Strings
norway22116,0,0.2593848444157286,0.037445433421283744,Strings
norway22116,0,0.2567867890015525,0.03317694689456659,Strings
norway22116,0,0.25656678619535583,0.03281549232013117,Strings
norway22116,0,0.25654822702039254,0.03278500044230394,Strings
norway22116,-1,0.2565466618928611,0.03278242900916812,Strings
norway22116,0,0.18718254175219584,0.1456642672551893,Variables and Operations
norway22116,-1,0.18718213529465896,0.14566367557332652,Variables and Operations
norway22117,0,0.16666208997627807,0.11579256349840497,Variables and Operations
norway22117,0,0.18772325307482687,0.14645138289104134,Variables and Operations
norway22117,0,0.18716750720988448,0.14564238141179034,Variables and Operations
norway22117,0,0.18718254175219584,0.1456642672551893,Variables and Operations
norway22117,1,0.18718213529465896,0.14566367557332652,Variables and Operations
norway22117,0,0.15375428355803017,0.09700261804855259,Variables and Operations
norway22117,0,0.1880501823937185,0.14692729520866385,Variables and Operations
norway22117,-1,0.1871586532059863,0.14562949260288904,Variables and Operations
norway22117,0,0.04722088039585561,0.12935872411219831,Objects and Classes
norway22117,0,0.23002847594415052,0.6301496836814474,Objects and Classes
norway22117,0,0.12091787008959977,0.3312474151996811,Objects and Classes
norway22117,1,0.19150125428669984,0.5246065619883737,Objects and Classes
norway22117,-1,2.7278038765659197e-06,7.293857335625365e-06,Objects and Classes
norway22117,0,0.2887464386510577,0.08568519332501329,Strings
norway22117,0,0.2593848444157286,0.037445433421283744,Strings
norway22117,0,0.2567867890015525,0.03317694689456659,Strings
norway22117,1,0.25656678619535583,0.03281549232013117,Strings
norway22117,0,0.2808703979427102,0.0727452177324916,Strings
norway22117,1,0.2586671126659806,0.03626623289812314,Strings
norway22117,1,0.2833675317522083,0.0768478946665912,Strings
norway22117,-1,0.3099570015614644,0.1205331805977827,Strings
norway22117,0,0.4583951292843523,0.29826549467332225,Boolean Expressions
norway22117,1,0.3816910068302394,0.18688170275144714,Boolean Expressions
norway22117,1,0.48825424300467246,0.3416245893762878,Boolean Expressions
norway22117,0,0.5374013816581963,0.4129922615455965,Boolean Expressions
norway22117,1,0.386650578110278,0.19408360843530392,Boolean Expressions
norway22117,0,0.4911426762564094,0.3458189486623112,Boolean Expressions
norway22117,1,0.3835598366285379,0.18959547279054262,Boolean Expressions
norway22117,0,0.4893514119045879,0.34321781316324196,Boolean Expressions
norway22117,0,0.3834514162085042,0.18943803304521026,Boolean Expressions
norway22117,1,0.3781611677434916,0.18175594353829372,Boolean Expressions
norway22117,-1,0.48615232949826176,0.3385723532102866,Boolean Expressions
norway22117,1,0.5502106989726903,0.3934755512460565,If-Else
norway22117,0,0.3365449760582164,0.09866859409881859,If-Else
norway22117,0,0.34552960759162354,0.11106520993089153,If-Else
norway22117,0,0.34552688465060316,0.11106145293166036,If-Else
norway22117,1,0.34552688548716076,0.11106145408590733,If-Else
norway22117,-1,0.34150198379261104,0.10550806440223809,If-Else
norway22117,0,0.20591006944280635,0.07028847111177175,While Loops
norway22117,0,0.17830277457302057,0.022703717114781998,While Loops
norway22117,0,0.16930997459505162,0.007203459783734338,While Loops
norway22117,0,0.16650972523342564,0.0023768667534613853,While Loops
norway22117,-1,0.16565009879558557,0.0008951890749034457,While Loops
norway22117,1,0.8108464907902405,0.7205718905328569,For Loops
norway22117,1,0.5608707467144356,0.34607931333299563,For Loops
norway22117,1,0.5010022140598438,0.25638932693098243,For Loops
norway22117,1,0.477796317369128,0.22162420965902607,For Loops
norway22117,0,0.4672374317316237,0.20580577771729147,For Loops
norway22117,-1,0.3652271192255816,0.052982530915529034,For Loops
norway22117,0,0.4161243584460362,0.44389640524590734,Nested Loops
norway22117,0,0.1505787912358999,0.16030512867867777,Nested Loops
norway22117,-1,0.14117102733908146,0.15025804033458734,Nested Loops
norway22117,1,0.42158394048442804,0.5489600555389593,Arrays
norway22117,1,0.6334872951917158,0.8639105292607991,Arrays
norway22117,1,0.6609666992448,0.9047529752714716,Arrays
norway22117,0,0.6632396041557621,0.9081311779404243,Arrays
norway22117,1,0.5087961171877329,0.6785829036763137,Arrays
norway22117,0,0.6475685294887885,0.8848393692906203,Arrays
norway22117,0,0.47733206813414486,0.6318181076761588,Arrays
norway22117,0,0.25710861394955137,0.3045015283048354,Arrays
norway22117,0,0.12195616590333075,0.10362539023886447,Arrays
norway22117,0,0.07258266525854043,0.030241901625092753,Arrays
norway22117,1,0.05813445551721877,0.00876762855967789,Arrays
norway22117,0,0.11989578559638892,0.10056306140214143,Arrays
norway22117,-1,0.07194732172210253,0.029297594971459836,Arrays
norway22117,0,0.38979701196355104,0.3063153167057388,Two-Dimensional Arrays
norway22117,1,0.19592761298339245,0.03263723425063139,Two-Dimensional Arrays
norway22117,0,0.2290533522441831,0.07939958482525135,Two-Dimensional Arrays
norway22117,0,0.17790877599557564,0.007200725029278894,Two-Dimensional Arrays
norway22117,0,0.17365331311071266,0.0011934493663086094,Two-Dimensional Arrays
norway22117,-1,0.17332297699056926,0.0007271263859822734,Two-Dimensional Arrays
norway22117,1,0.2693129794026264,0.798976790438854,Exception handling
norway22117,0,0.0001234660111194382,0.00036628920830908407,Exception handling
norway22117,-1,0.031016917356013057,0.09201857667095047,Exception handling
norway22117,0,0.20834552229151346,0.20841125375669317,File processing
norway22117,1,0.3654254942183504,0.4948030058470482,File processing
norway22117,-1,0.5319001053049337,0.7983232762087816,File processing
norway22117,0,0.125,0.08931628640619906,ArrayLists
norway22117,-1,0.3436632911146794,0.33285781568476897,ArrayLists
norway22117,0,0.1225802299197555,0.18570857501861274,Inheritance
norway22117,1,0.13779072521244112,0.2087533195339617,Inheritance
norway22117,1,0.6419383574207076,0.9725649613444975,Inheritance
norway22117,-1,0.6419532279181327,0.9725874909733744,Inheritance
norway22118,0,0.16666208997627807,0.11579256349840497,Variables and Operations
norway22118,1,0.18772325307482687,0.14645138289104134,Variables and Operations
norway22118,1,0.15366434818655994,0.09687169876845333,Variables and Operations
norway22118,0,0.1605597676022686,0.10690938840190267,Variables and Operations
norway22118,0,0.18787906592657563,0.1466782002827715,Variables and Operations
norway22118,1,0.18716328832574722,0.14563623996527106,Variables and Operations
norway22118,0,0.15375742535160636,0.09700719157003242,Variables and Operations
norway22118,-1,0.18805010403174918,0.14692718113683156,Variables and Operations
norway22118,0,0.2887464386510577,0.08568519332501329,Strings
norway22118,0,0.2593848444157286,0.037445433421283744,Strings
norway22118,0,0.2567867890015525,0.03317694689456659,Strings
norway22118,0,0.25656678619535583,0.03281549232013117,Strings
norway22118,0,0.25654822702039254,0.03278500044230394,Strings
norway22118,0,0.2565466618928611,0.03278242900916812,Strings
norway22118,0,0.2565465299065047,0.0327822121616055,Strings
norway22118,-1,0.2565465187761922,0.032782193875009816,Strings
norway22118,0,0.4583951292843523,0.29826549467332225,Boolean Expressions
norway22118,1,0.3816910068302394,0.18688170275144714,Boolean Expressions
norway22118,0,0.48825424300467246,0.3416245893762878,Boolean Expressions
norway22118,1,0.3833853823507143,0.1893421437860604,Boolean Expressions
norway22118,0,0.4892494444122132,0.34306974386018385,Boolean Expressions
norway22118,0,0.3834452672675419,0.18942910402889707,Boolean Expressions
norway22118,0,0.3781609133353824,0.18175557410652135,Boolean Expressions
norway22118,1,0.37794413702877994,0.18144078832636154,Boolean Expressions
norway22118,1,0.48602181298939173,0.3383828272343516,Boolean Expressions
norway22118,0,0.5365927981919415,0.41181809919714296,Boolean Expressions
norway22118,-1,0.3865912545354156,0.19399746332983736,Boolean Expressions
norway22118,0,0.5502106989726903,0.3934755512460565,If-Else
norway22118,0,0.345435385291159,0.11093520597276264,If-Else
norway22118,1,0.34552691359407534,0.11106149286664314,If-Else
norway22118,1,0.34150198270869303,0.10550806290669373,If-Else
norway22118,0,0.34165902994215497,0.10572475005891349,If-Else
norway22118,-1,0.34552806680540843,0.11106308401902565,If-Else
norway22119,1,0.04722088039585561,0.12935872411219831,Objects and Classes
norway22119,0,2.9899538028284292e-06,8.012002075346135e-06,Objects and Classes
norway22119,0,0.2517282530746524,0.6895949828717208,Objects and Classes
norway22119,-1,0.10442634242662778,0.2860698177462935,Objects and Classes
norway22119,1,0.20834552229151346,0.20841125375669317,File processing
norway22119,1,0.4831351904768094,0.7094139822558369,File processing
norway22119,-1,0.5476585877975172,0.8270544973566835,File processing
norway22119,1,0.2693129794026264,0.798976790438854,Exception handling
norway22119,-1,0.0001234660111194382,0.00036628920830908407,Exception handling
norway22119,1,0.1225802299197555,0.18570857501861274,Inheritance
norway22119,0,0.6419360078743656,0.9725614016513952,Inheritance
norway22119,-1,0.6003240052127297,0.9095169082501479,Inheritance
norway22120,0,0.16666208997627807,0.11579256349840497,Variables and Operations
norway22120,0,0.18772325307482687,0.14645138289104134,Variables and Operations
norway22120,0,0.18716750720988448,0.14564238141179034,Variables and Operations
norway22120,-1,0.18718254175219584,0.1456642672551893,Variables and Operations
norway22120,1,0.4583951292843523,0.29826549467332225,Boolean Expressions
norway22120,1,0.5259346491037643,0.39634115972729833,Boolean Expressions
norway22120,-1,0.5500134569881878,0.4313065415257785,Boolean Expressions
norway22120,1,0.5502106989726903,0.3934755512460565,If-Else
norway22120,0,0.3365449760582164,0.09866859409881859,If-Else
norway22120,0,0.34552960759162354,0.11106520993089153,If-Else
norway22120,-1,0.34552688465060316,0.11106145293166036,If-Else
norway22121,0,0.16666208997627807,0.11579256349840497,Variables and Operations
norway22121,-1,0.18772325307482687,0.14645138289104134,Variables and Operations
norway22121,1,0.5502106989726903,0.3934755512460565,If-Else
norway22121,0,0.3365449760582164,0.09866859409881859,If-Else
norway22121,0,0.34552960759162354,0.11106520993089153,If-Else
norway22121,-1,0.34552688465060316,0.11106145293166036,If-Else
norway22121,0,0.4583951292843523,0.29826549467332225,Boolean Expressions
norway22121,-1,0.3816910068302394,0.18688170275144714,Boolean Expressions
norway22121,0,0.38979701196355104,0.3063153167057388,Two-Dimensional Arrays
norway22121,1,0.19592761298339245,0.03263723425063139,Two-Dimensional Arrays
norway22121,0,0.2290533522441831,0.07939958482525135,Two-Dimensional Arrays
norway22121,-1,0.17790877599557564,0.007200725029278894,Two-Dimensional Arrays
norway22125,0,0.16666208997627807,0.11579256349840497,Variables and Operations
norway22125,0,0.18772325307482687,0.14645138289104134,Variables and Operations
norway22125,0,0.18716750720988448,0.14564238141179034,Variables and Operations
norway22125,0,0.18718254175219584,0.1456642672551893,Variables and Operations
norway22125,0,0.18718213529465896,0.14566367557332652,Variables and Operations
norway22125,0,0.18718214628340069,0.14566369156968184,Variables and Operations
norway22125,0,0.18718214598631583,0.14566369113721422,Variables and Operations
norway22125,-1,0.18718214599434763,0.14566369114890615,Variables and Operations
norway22125,0,0.38979701196355104,0.3063153167057388,Two-Dimensional Arrays
norway22125,0,0.19592761298339245,0.03263723425063139,Two-Dimensional Arrays
norway22125,0,0.17509079755940615,0.003222691678643506,Two-Dimensional Arrays
norway22125,-1,0.17343418249262157,0.0008841109782914813,Two-Dimensional Arrays
norway22125,0,0.42158394048442804,0.5489600555389593,Arrays
norway22125,0,0.21316703965494443,0.23919147382605224,Arrays
norway22125,1,0.1040427145191875,0.07700075276098017,Arrays
norway22125,-1,0.38276334031300874,0.4912612690754614,Arrays
norway22125,0,0.20591006944280635,0.07028847111177175,While Loops
norway22125,0,0.17830277457302057,0.022703717114781998,While Loops
norway22125,0,0.16930997459505162,0.007203459783734338,While Loops
norway22125,0,0.16650972523342564,0.0023768667534613853,While Loops
norway22125,-1,0.16565009879558557,0.0008951890749034457,While Loops
norway22126,0,0.16666208997627807,0.11579256349840497,Variables and Operations
norway22126,0,0.18772325307482687,0.14645138289104134,Variables and Operations
norway22126,0,0.2887464386510577,0.08568519332501329,Strings
norway22126,1,0.2593848444157286,0.037445433421283744,Strings
norway22126,0,0.28421159113921757,0.07823464573492468,Strings
norway22126,-1,0.258969661572105,0.03676330694913011,Strings
norway22126,1,0.20591006944280635,0.07028847111177175,While Loops
norway22126,0,0.8108464907902405,0.7205718905328569,For Loops
norway22126,1,0.42158394048442804,0.5489600555389593,Arrays
norway22126,1,0.6334872951917158,0.8639105292607991,Arrays
norway22126,0,0.6609666992448,0.9047529752714716,Arrays
norway22126,-1,0.5040522838619053,0.6715321773898388,Arrays
norway22126,0,0.4161243584460362,0.44389640524590734,Nested Loops
norway22126,0,0.1505787912358999,0.16030512867867777,Nested Loops
norway22126,-1,0.14117102733908146,0.15025804033458734,Nested Loops
norway22126,0,0.4583951292843523,0.29826549467332225,Boolean Expressions
norway22126,1,0.3816910068302394,0.18688170275144714,Boolean Expressions
norway22126,1,0.48825424300467246,0.3416245893762878,Boolean Expressions
norway22126,1,0.5374013816581963,0.4129922615455965,Boolean Expressions
norway22126,0,0.5535005048793694,0.43637016267554585,Boolean Expressions
norway22126,1,0.3878764539571983,0.1958637304924607,Boolean Expressions
norway22126,1,0.4918452358990149,0.346839151417274,Boolean Expressions
norway22126,0,0.5386866352952189,0.4148586074353965,Boolean Expressions
norway22126,0,0.38674530167661103,0.19422115866943707,Boolean Expressions
norway22126,0,0.3782981832980816,0.18195490692558297,Boolean Expressions
norway22126,-1,0.37794972153693895,0.18144889771702868,Boolean Expressions
norway22126,0,0.5502106989726903,0.3934755512460565,If-Else
norway22126,1,0.345435385291159,0.11093520597276264,If-Else
norway22126,0,0.3415055133506605,0.10551293433764206,If-Else
norway22126,0,0.18716750720988448,0.14564238141179034,Variables and Operations
norway22126,-1,0.18718254175219584,0.1456642672551893,Variables and Operations
norway22126,0,0.38979701196355104,0.3063153167057388,Two-Dimensional Arrays
norway22126,1,0.19592761298339245,0.03263723425063139,Two-Dimensional Arrays
norway22126,0,0.2290533522441831,0.07939958482525135,Two-Dimensional Arrays
norway22126,-1,0.17790877599557564,0.007200725029278894,Two-Dimensional Arrays
norway22126,0,0.125,0.08931628640619906,ArrayLists
norway22126,-1,0.3436632911146794,0.33285781568476897,ArrayLists
norway22126,0,0.3127665317463945,0.2544694455856505,While Loops
norway22126,0,0.21992060063530783,0.09443743910399534,While Loops
norway22126,1,0.3455281134060341,0.11106314831660448,If-Else
norway22126,1,0.34150193643918414,0.1055079990659759,If-Else
norway22126,-1,0.34165903176880547,0.10572475257924886,If-Else
norway22126,0,0.1831100465403082,0.030989673962019456,While Loops
norway22126,0,0.1708321892774146,0.009827194254369663,While Loops
norway22126,0,0.16697945390133284,0.0031865050470038163,While Loops
norway22126,0,0.16579389366992744,0.00114303819427061,While Loops
norway22126,-1,0.16543127752671563,0.0005180222319513549,While Loops
norway22126,0,0.36721953246621125,0.05596739639553449,For Loops
norway22126,0,0.36505375723688277,0.05272281460514724,For Loops
norway22126,1,0.36505060741293793,0.052718095804564435,For Loops
norway22126,0,0.39683197389086355,0.10033025866962395,For Loops
norway22126,-1,0.3650990935040223,0.05279073357698382,For Loops
norway22126,0,0.1225802299197555,0.18570857501861274,Inheritance
norway22126,0,0.04722088039585561,0.12935872411219831,Objects and Classes
norway22126,0,0.23002847594415052,0.6301496836814474,Objects and Classes
norway22126,0,0.13779072521244112,0.2087533195339617,Inheritance
norway22126,-1,0.1434163314931623,0.21727642525725158,Inheritance
norway22126,0,0.12091787008959977,0.3312474151996811,Objects and Classes
norway22126,-1,0.19150125428669984,0.5246065619883737,Objects and Classes
norway22128,0,0.16666208997627807,0.11579256349840497,Variables and Operations
norway22128,0,0.18772325307482687,0.14645138289104134,Variables and Operations
