user_id,correct,correct_predictions,state_predictions,skill_name,class
norway22114,0,0.293793782802631,0.6214080864115743,Strings,OBJ2000
norway22114,1,0.251642602941403,0.5322534285395853,Strings,OBJ2000
norway22114,0,0.4727871869816363,0.9999999968506129,Strings,OBJ2000
norway22114,1,0.4727871860064225,0.999999994787922,Strings,OBJ2000
norway22114,0,0.4727871884706262,1.0,Strings,OBJ2000
norway22114,1,0.4727871884706262,1.0,Strings,OBJ2000
norway22114,1,0.4727871884706262,1.0,Strings,OBJ2000
norway22114,-1,0.4727871884706262,1.0,Strings,OBJ2000
norway22114,0,1.2405507738099535e-09,1.240550715603303e-09,Objects and Classes,OBJ2000
norway22114,0,0.2000000000000006,0.20000000000000473,Objects and Classes,OBJ2000
norway22114,0,0.20000000000000479,0.20000000000000892,Objects and Classes,OBJ2000
norway22114,1,0.20000000000000479,0.20000000000000892,Objects and Classes,OBJ2000
norway22114,-1,0.9999999999999788,0.9999999999999998,Objects and Classes,OBJ2000
norway22114,1,0.9659589639857902,0.03404586558077359,Two-Dimensional Arrays,OBJ2000
norway22114,1,0.4999311467947991,0.5001398004017014,Two-Dimensional Arrays,OBJ2000
norway22114,0,0.49986271821569506,0.5002082386891004,Two-Dimensional Arrays,OBJ2000
norway22114,0,0.00014185473113478714,0.9999999999997233,Two-Dimensional Arrays,OBJ2000
norway22114,0,0.0001418547308581486,1.0,Two-Dimensional Arrays,OBJ2000
norway22114,-1,0.0001418547308581486,1.0,Two-Dimensional Arrays,OBJ2000
norway22114,0,0.5070410026508304,0.6816608059817914,Boolean Expressions,OBJ2000
norway22114,1,0.737277469908707,0.9999863975531076,Boolean Expressions,OBJ2000
norway22114,1,0.7372873081941913,0.9999999999944765,Boolean Expressions,OBJ2000
norway22114,0,0.7372873081981863,1.0,Boolean Expressions,OBJ2000
norway22114,1,0.7372873081981863,1.0,Boolean Expressions,OBJ2000
norway22114,0,0.7372873081981863,1.0,Boolean Expressions,OBJ2000
norway22114,1,0.7372873081981863,1.0,Boolean Expressions,OBJ2000
norway22114,1,0.7372873081981863,1.0,Boolean Expressions,OBJ2000
norway22114,0,0.7372873081981863,1.0,Boolean Expressions,OBJ2000
norway22114,1,0.7372873081981863,1.0,Boolean Expressions,OBJ2000
norway22114,-1,0.7372873081981863,1.0,Boolean Expressions,OBJ2000
norway22114,0,0.5632136309793356,0.84468017367633,If-Else,OBJ2000
norway22114,0,0.4343766647392223,0.6514568121777813,If-Else,OBJ2000
norway22114,0,0.0,0.18310631849271067,File processing,OBJ2000
norway22114,0,0.0,0.3644554740746889,File processing,OBJ2000
norway22114,-1,0.0,0.5055453927757866,File processing,OBJ2000
norway22114,0,0.0,0.2150406114349259,Exception handling,OBJ2000
norway22114,0,0.0,0.25982825899571105,Exception handling,OBJ2000
norway22114,-1,0.0,0.30206044521257114,Exception handling,OBJ2000
norway22114,1,0.7128243513127708,0.28706096428655997,Arrays,OBJ2000
norway22114,1,0.4999997662056838,0.49992004123415135,Arrays,OBJ2000
norway22114,1,0.499999515183461,0.4999202922970566,Arrays,OBJ2000
norway22114,0,0.4999995151830388,0.4999202922974788,Arrays,OBJ2000
norway22114,0,8.14533714855226e-05,0.9999193743259612,Arrays,OBJ2000
norway22114,0,8.472610357436507e-07,0.9999999935000011,Arrays,OBJ2000
norway22114,0,8.407626139589875e-07,0.999999999999476,Arrays,OBJ2000
norway22114,0,8.407620901019098e-07,0.9999999999999999,Arrays,OBJ2000
norway22114,0,8.407620900596802e-07,1.0,Arrays,OBJ2000
norway22114,0,8.407620900596768e-07,1.0,Arrays,OBJ2000
norway22114,0,8.407620900596768e-07,1.0,Arrays,OBJ2000
norway22114,0,8.407620900596768e-07,1.0,Arrays,OBJ2000
norway22114,-1,8.407620900596768e-07,1.0,Arrays,OBJ2000
norway22114,0,0.0,0.34931536458025786,ArrayLists,OBJ2000
norway22114,-1,0.0,0.34980398971643256,ArrayLists,OBJ2000
norway22114,0,0.0,0.15682687948702612,Inheritance,OBJ2000
norway22114,1,0.26405207469530284,0.3960123477931361,If-Else,OBJ2000
norway22114,1,0.6667773774398444,1.0,If-Else,OBJ2000
norway22114,1,0.6667773774398444,1.0,If-Else,OBJ2000
norway22114,-1,0.6667773774398444,1.0,If-Else,OBJ2000
norway22114,0,0.5481371290773169,0.07018080564962921,While Loops,OBJ2000
norway22114,0,0.5485094789497297,0.09378675434729468,While Loops,OBJ2000
norway22114,1,0.548860886396138,0.11606501134827334,While Loops,OBJ2000
norway22114,1,0.5492932867105442,0.14347799143764553,While Loops,OBJ2000
norway22114,0,0.54972258271564,0.17069416693071027,While Loops,OBJ2000
norway22114,1,0.5500097915894242,0.188902412568425,While Loops,OBJ2000
norway22114,1,0.5504324576794005,0.2156982698399062,While Loops,OBJ2000
norway22114,0,0.5508503461312395,0.24219123811067766,While Loops,OBJ2000
norway22114,1,0.551083439321751,0.2569686995915565,While Loops,OBJ2000
norway22114,1,0.5514927154150592,0.28291566822944014,While Loops,OBJ2000
norway22114,0,0.5518958004333495,0.30847013989047845,While Loops,OBJ2000
norway22114,1,0.5520835544933501,0.32037322630604226,While Loops,OBJ2000
norway22114,-1,0.5524766478217964,0.3452942525563572,While Loops,OBJ2000
norway22114,0,0.12089155479595962,0.25296790884522,For Loops,OBJ2000
norway22114,1,0.47789284950610167,0.9999999999642851,For Loops,OBJ2000
norway22114,1,0.47789284952316957,1.0,For Loops,OBJ2000
norway22114,1,0.47789284952316957,1.0,For Loops,OBJ2000
norway22114,0,0.47789284952316957,1.0,For Loops,OBJ2000
norway22114,-1,0.47789284952316957,1.0,For Loops,OBJ2000
norway22114,0,0.0,0.22724705508714096,Inheritance,OBJ2000
norway22114,-1,0.0,0.29178587487679775,Inheritance,OBJ2000
norway22115,0,0.3864180897911422,0.84468017367633,If-Else,OBJ2100
norway22115,0,0.16940017332913354,0.20039596449211985,Variables and Operations,OBJ2100
norway22115,0,0.16385390888394158,0.17613763456742165,Variables and Operations,OBJ2100
norway22115,0,0.15942671980915157,0.15677393233566517,Variables and Operations,OBJ2100
norway22115,0,0.15593473920554438,0.1415006581508426,Variables and Operations,OBJ2100
norway22115,0,0.15320625331166784,0.12956676793291014,Variables and Operations,OBJ2100
norway22115,0,0.15108999078682073,0.12031062895101932,Variables and Operations,OBJ2100
norway22115,0,0.14945794724151343,0.11317237379481969,Variables and Operations,OBJ2100
norway22115,-1,0.175610556681914,0.10769167266960232,Variables and Operations,OBJ2100
norway22115,0,0.23890037774480155,0.6214080864115743,Strings,OBJ2100
norway22115,0,0.2098249960987659,0.5426290802317992,Strings,OBJ2100
norway22115,0,0.18220331332344566,0.46778883412450745,Strings,OBJ2100
norway22115,0,0.1577818882899996,0.40161960487584925,Strings,OBJ2100
norway22115,0,0.13752416746203475,0.346731826145282,Strings,OBJ2100
norway22115,0,0.12159076325961182,0.3035606731950446,Strings,OBJ2100
norway22115,0,0.1095749201803839,0.271004052349355,Strings,OBJ2100
norway22115,-1,0.1168837785166939,0.24722280955405218,Strings,OBJ2100
norway22115,0,1.8083086863333725e-05,1.240550715603303e-09,Objects and Classes,OBJ2100
norway22115,0,0.11927968792970801,0.3964926666860372,Objects and Classes,OBJ2100
norway22115,1,0.17641974706865382,0.5864583675632598,Objects and Classes,OBJ2100
norway22115,0,0.30080184090236683,0.9999744189597316,Objects and Classes,OBJ2100
norway22115,-1,0.9999779203276556,0.9999779203276766,Objects and Classes,OBJ2100
norway22115,0,0.1249789972986393,0.34931536458025786,ArrayLists,OBJ2100
norway22115,-1,0.0,0.49733543328154717,ArrayLists,OBJ2100
norway22115,0,0.4452357182899133,0.6816608059817914,Boolean Expressions,OBJ2100
norway22115,0,0.3851822313685128,0.5284001663277175,Boolean Expressions,OBJ2100
norway22115,0,0.322956407036327,0.36959557180625713,Boolean Expressions,OBJ2100
norway22115,0,0.2701246630772377,0.23476531817239454,Boolean Expressions,OBJ2100
norway22115,0,0.2323398779571777,0.13833594106942274,Boolean Expressions,OBJ2100
norway22115,1,0.20850644411600405,0.07751137445546233,Boolean Expressions,OBJ2100
norway22115,0,0.26116554610499493,0.21190103387698447,Boolean Expressions,OBJ2100
norway22115,0,0.22646827460446411,0.12335120443273606,Boolean Expressions,OBJ2100
norway22115,1,0.20501184848270412,0.06859292542696767,Boolean Expressions,OBJ2100
norway22115,0,0.2528652745140516,0.1907181684257996,Boolean Expressions,OBJ2100
norway22115,-1,0.09342137282252724,0.10978913457045397,Boolean Expressions,OBJ2100
norway22115,1,0.3447784275762398,0.7503266649245841,If-Else,OBJ2100
norway22115,0,0.45060173520071595,0.9901172840355921,If-Else,OBJ2100
norway22115,0,0.44713323468317473,0.9822578256123167,If-Else,OBJ2100
norway22115,0,0.4409945165701534,0.9683477801798597,If-Else,OBJ2100
norway22115,-1,0.6295393407816867,0.9441522194392127,If-Else,OBJ2100
norway22115,0,0.20579195106641965,0.07018080564962921,While Loops,OBJ2100
norway22115,0,0.1782737147318159,0.02274369995029765,While Loops,OBJ2100
norway22115,0,0.1693048443814314,0.0072827799392363715,While Loops,OBJ2100
norway22115,0,0.16651006518144662,0.0024650207375225344,While Loops,OBJ2100
norway22115,0,0.16565147863646137,0.000984952749470818,While Loops,OBJ2100
norway22115,0,0.16538886647669337,0.0005322507438128849,While Loops,OBJ2100
norway22115,0,0.16530865033475522,0.00039397074804416675,While Loops,OBJ2100
norway22115,0,0.16528415799375976,0.0003517498093728027,While Loops,OBJ2100
norway22115,0,0.16527668070174079,0.0003388601355021338,While Loops,OBJ2100
norway22115,0,0.16527439803898442,0.0003349251843979977,While Loops,OBJ2100
norway22115,1,0.16527370119735754,0.00033372393917613434,While Loops,OBJ2100
norway22115,0,0.16608706577626975,0.001735836379552045,While Loops,OBJ2100
norway22115,-1,0.5470421442147881,0.0007618037789172854,While Loops,OBJ2100
norway22115,0,0.33324945254821836,0.21494154509778118,Nested Loops,OBJ2100
norway22115,0,0.2507546309152193,0.07116605120209014,Nested Loops,OBJ2100
norway22115,-1,0.621183390672434,0.022057142156838808,Nested Loops,OBJ2100
norway22115,0,0.15773810191843818,0.2150406114349259,Exception handling,OBJ2100
norway22115,0,0.15779067471251682,0.21589452689467442,Exception handling,OBJ2100
norway22115,-1,0.0,0.21669862086328934,Exception handling,OBJ2100
