skill,param,class,value
If-Else,learns,norway22121,0.00037062246653268665
If-Else,learns,norway22126,0.0005290662659426464
If-Else,learns,norway22128,0.0003403038893476928
If-Else,learns,norway22130,0.0003313332055752055
If-Else,learns,norway22135,0.0003500968513740401
If-Else,learns,norway22136,0.00024141272796993163
If-Else,learns,norway22141,0.0005283457433518547
If-Else,learns,norway22144,0.00020295850951142558
If-Else,learns,norway22145,0.0003509287127323747
If-Else,learns,norway22153,0.0001708348551837495
If-Else,learns,norway22154,0.0001697211365304999
If-Else,learns,norway22158,8.624863557264296e-05
If-Else,learns,norway22159,0.00029985405895788285
If-Else,learns,norway22161,0.0002098957670680544
If-Else,learns,norway22165,0.0004313618716242724
If-Else,learns,norway22166,0.0003561265418323712
If-Else,learns,norway22167,0.00036812432044699284
If-Else,learns,norway22173,0.0002741199638696838
If-Else,learns,norway22178,0.0003403038893476928
If-Else,learns,norway22182,0.00017627920650121112
If-Else,guesses,Challenges,0.390250083006236
If-Else,guesses,Coding,0.22647029541182148
If-Else,slips,Challenges,0.5789520807423475
If-Else,slips,Coding,0.5905307379920458
If-Else,forgets,norway22113,0.0
If-Else,forgets,norway22115,0.0
If-Else,forgets,norway22117,0.0
If-Else,forgets,norway22118,0.0
If-Else,forgets,norway22120,0.0
If-Else,forgets,norway22121,0.0
If-Else,forgets,norway22126,0.0
If-Else,forgets,norway22128,0.0
If-Else,forgets,norway22130,0.0
If-Else,forgets,norway22135,0.0
If-Else,forgets,norway22136,0.0
If-Else,forgets,norway22141,0.0
If-Else,forgets,norway22144,0.0
If-Else,forgets,norway22145,0.0
If-Else,forgets,norway22153,0.0
If-Else,forgets,norway22154,0.0
If-Else,forgets,norway22158,0.0
If-Else,forgets,norway22159,0.0
If-Else,forgets,norway22161,0.0
If-Else,forgets,norway22165,0.0
If-Else,forgets,norway22166,0.0
If-Else,forgets,norway22167,0.0
If-Else,forgets,norway22173,0.0
If-Else,forgets,norway22178,0.0
If-Else,forgets,norway22182,0.0
